LGA;Ward;Settlement;Facility;Type;Ownership;Address;Longitude;Latitude
Albasu;Faragai Ward;;Faragai Health Post;;;;;
Albasu;Faragai Ward;;Gwangwarandan Health Post;;;;;
Albasu;Gagarami Ward;;Jirago Health Post;;;;;
Albasu;Gagarami Ward;;Gagarami Health Post;;;;;
Albasu;Gagarami Ward;;Makera Health Post;;;;;
Albasu;Hungu Ward;;Yaura Health Post;;;;;
Albasu;Hungu Ward;;Sittika Health Post;;;;;
Albasu;Hungu Ward;;Hungu Primary Health Centre;;;;;
Albasu;Panda Ward;;Hamdullahi Health Post;;;;;
Albasu;Panda Ward;;Panda Primary Health Center;;;;;
Albasu;Panda Ward;;Umbara Health Post;;;;;
Albasu;Saya Saya Ward;;Kala-Haddi Health Post;;;;;
Albasu;Saya Saya Ward;;Burburwa Health Post;;;;;
Albasu;Tsangaya Ward;;Tsangaya Primary Health Centre;;;;;
Albasu;Tsangaya Ward;;Yawurma Health Post;;;;;
Bagwai;Bagwai Ward;;Daddauda Health Post;;;;;
Bagwai;Bagwai Ward;;Abbas Primary Health Centre;;;;;
Bagwai;Dangada Ward;;Kafin Maiko Health Post;;;;;
Bagwai;Dangada Ward;;Dangada Model Primary Health Centre;;;;;
Bagwai;Dangada Ward;;Kariya M/Kanbo Health Post;;;;;
Bagwai;Gadanya Ward;;Jauben Yamma Health Post;;;;;
Bagwai;Gadanya Ward;;Gadanya Basic Health Centre;;;;;
Bagwai;Gadanya Ward;;Tudara Health Post;;;;;
Bagwai;Gogori Ward;;Gogori Primary Health Centre;;;;;
Bagwai;Kiyawa Ward;;Kauyen Adam Health Post;;;;;
Bagwai;Kiyawa Ward;;Kiyawa Health Centre;;;;;
Bagwai;Kwajale Ward;;Tuga Health Post;;;;;
Bagwai;Kwajale Ward;;Kwajale Primary Health Centre;;;;;
Bagwai;Kwajale Ward;;Rimin Bai Health Post (BGW);;;;;
Bagwai;Rimin Dako Ward;;Rimin Dako Health Post;;;;;
Bagwai;Rimin Dako Ward;;Baure Health Post;;;;;
Bagwai;Rimin Dako Ward;;Badodo Health Post;;;;;
Bagwai;Romo Ward;;Yar Tofa Health Post (BGW);;;;;
Bagwai;Romo Ward;;Jarumawa Health Post;;;;;
Bagwai;Romo Ward;;Romo Primary Health Centre;;;;;
Bagwai;Sare-Sare Ward;;Surfan Health Post;;;;;
Bagwai;Sare-Sare Ward;;Sare-Sare Model Primary Health Centre;;;;;
Bagwai;Sare-Sare Ward;;Alajawa Health Post;;;;;
Bagwai;Wuro-Bagga Ward;;Badau Health Post;;;;;
Bagwai;Wuro-Bagga Ward;;Wuro-Bagga Model Primary Health Centre;;;;;
Bagwai;Wuro-Bagga Ward;;Kn Ginzo Health Post;;;;;
Bebeji;Anadariya Ward;;Anadariya Health Post;;;;;
Bebeji;Baguda Ward;;Baguda Health Post;;;;;
Bebeji;Bebeji Ward;;Al-Yusra Nursing & Maternity Home;;;;;
Bebeji;Bebeji Ward;;Jibga Health Post (BBJ);;;;;
Bebeji;Bebeji Ward;;Bebeji  General Hospital;;;;;
Bebeji;Damau Ward;;Damau Health Post;;;;;
Bebeji;Durmawa Ward;;Dawakin Dogo Health Post;;;;;
Bebeji;Durmawa Ward;;Danbubu Health Post;;;;;
Bebeji;Durmawa Ward;;Durmawa Health Post;;;;;
Bebeji;Gargai Ward;;Gargai Health Post;;;;;
Bebeji;Gwarmai Ward (Bebeji);;Hayin Gwarmai Health Post;;;;;
Bebeji;Gwarmai Ward (Bebeji);;Taimako Hospital;;;;;
Bebeji;Gwarmai Ward (Bebeji);;Gwarmai Primary Health Centre (BBJ);;;;;
Bebeji;Gwarmai Ward (Bebeji);;Tiga General Hospital;;;;;
Bebeji;Gwarmai Ward (Bebeji);;Unguwar Labl Health Post;;;;;
Bebeji;Kofa Ward;;Kofa Health Clinic;;;;;
Bebeji;Kuki  Ward;;Nassarawar Kuki Health Post;;;;;
Bebeji;Kuki  Ward;;Kuki Health Post;;;;;
Bebeji;Rahama Ward;;Cutar Biki Health Post;;;;;
Bebeji;Rahama Ward;;Rahama Health Post;;;;;
Bebeji;Ranka Ward;;Ranka Health Post;;;;;
Bebeji;Rantan Ward;;Rantan Health Post;;;;;
Bebeji;Tariwa  Ward;;Dutsen Garma Health Post;;;;;
Bebeji;Tariwa  Ward;;Tariwa Health Post;;;;;
Bebeji;Wak Ward;;Bege Nursing Home;;;;;
Bebeji;Wak Ward;;Bagauda School Clinic;;;;;
Bebeji;Wak Ward;;Wak Health Post;;;;;
Bichi;Badume Ward;;Badume Model Primary Health Care;;;;;
Bichi;Badume Ward;;Sanakur Health Post;;;;;
Bichi;Badume Ward;;Yakasai Health Post;;;;;
Bichi;Badume Ward;;Tsaure Health Post;;;;;
Bichi;Badume Ward;;Kyauta Health Post;;;;;
Bichi;Badume Ward;;Yanbundu Health Clinic;;;;;
Bichi;Badume Ward;;Gulbi Health Post;;;;;
Bichi;Badume Ward;;Kawaji Health Post;;;;;
Bichi;Badume Ward;;Sabo Health Post;;;;;
Bichi;Badume Ward;;Yola Health Post (BCH);;;;;
Bichi;Bichi Ward;;Karari Health Post;;;;;
Bichi;Bichi Ward;;Dutsen Karya Health Post;;;;;
Bichi;Bichi Ward;;Bichi General Hospital;;;;;
Bichi;Bichi Ward;;Bichi Excellence Hospital & Maternity Service;;;;;
Bichi;Bichi Ward;;Bichi FCE Primary Health Centre;;;;;
Bichi;Danzabuwa Ward;;Malikawar Sarari Health Post;;;;;
Bichi;Danzabuwa Ward;;Malikawar Garu Model Primary Health Centre;;;;;
Bichi;Danzabuwa Ward;;Danzabuwa Model Primary Health Centre;;;;;
Bichi;Fagwalo Ward;;Kungu Health Post;;;;;
Bichi;Fagwalo Ward;;Gyauro Health Post;;;;;
Bichi;Fagwalo Ward;;Fagwalo Health Post;;;;;
Bichi;Fagwalo Ward;;Yatsi Health Post;;;;;
Bichi;Fagwalo Ward;;Tukuibi Health Post;;;;;
Bichi;Kau Kau Ward;;Kau Kau Health Post;;;;;
Bichi;Kau Kau Ward;;Damisa Health Post;;;;;
Bichi;Kau Kau Ward;;Muraye Health Post;;;;;
Bichi;Kau Kau Ward;;Rimayen Rake Health Post;;;;;
Bichi;Kau Kau Ward;;Yan Dutse Health Post;;;;;
Bichi;Kwamarawa Ward;;Tinki Health Post;;;;;
Bichi;Kwamarawa Ward;;Kwamarawa Health Post;;;;;
Bichi;Kwamarawa Ward;;Bankaura Health Post;;;;;
Bichi;Kwamarawa Ward;;Marga Health Post;;;;;
Bichi;Kyalli Ward;;Tsidau Health Post;;;;;
Bichi;Kyalli Ward;;Hagawa Health Post;;;;;
Bichi;Kyalli Ward;;Chiromawa Primary Health Centre;;;;;
Bichi;Kyalli Ward;;Lamba Health Post;;;;;
Bichi;Kyalli Ward;;Yan Gwarzo Health Post;;;;;
Bichi;Muntsira Ward;;Iyawa Health Post;;;;;
Bichi;Muntsira Ward;;Sani A/Awa Health Post;;;;;
Bichi;Muntsira Ward;;Madine Health Post;;;;;
Bichi;Muntsira Ward;;Muntsira Health Post;;;;;
Bichi;Saye Ward;;Garun Bature Health Post;;;;;
Bichi;Saye Ward;;Saye Primary Health Centre;;;;;
Bichi;Saye Ward;;Bum Bum Health Post;;;;;
Bichi;Waire Ward;;Dutsen Dorawa Health Post;;;;;
Bichi;Waire Ward;;Bali Health Post;;;;;
Bichi;Waire Ward;;Jinjimawa Health Post;;;;;
Bichi;Waire Ward;;Waire Health Post;;;;;
Bichi;Yallami Ward;;Yar Tasha Health Post;;;;;
Bichi;Yallami Ward;;Yan Lami Health Post;;;;;
Bichi;Yallami Ward;;Damargu Primary Health Centre;;;;;
Bunkure;Barkum Ward;;Barkum Health Post;;;;;
Bunkure;Bono Ward;;Bono Health Post;;;;;
Bunkure;Bono Ward;;Jaroji Health Clinic;;;;;
Bunkure;Bono Ward;;Dandagama Health Post;;;;;
Bunkure;Bunkure Ward;;Sabon Ruwa Health Clinic;;;;;
Bunkure;Bunkure Ward;;Bunkure Basic Health Clinic;;;;;
Bunkure;Bunkure Ward;;Sabon Garin Kuruma Health Clinic;;;;;
Bunkure;Chirin Ward;;Barnawa Health Post;;;;;
Bunkure;Chirin Ward;;Karofi Health Clinic BNK;;;;;
Bunkure;Gafon Ward;;Shiye Health Post;;;;;
Bunkure;Gafon Ward;;Makunturi Health Clinic;;;;;
Bunkure;Gafon Ward;;Danbala Health Clinic;;;;;
Bunkure;Gafon Ward;;Gafon Health Post;;;;;
Bunkure;Gwamma Ward;;Gwaneri Health Post;;;;;
Bunkure;Gwamma Ward;;Gwamma Health Post;;;;;
Bunkure;Kumurya Ward;;Dususu Health Post;;;;;
Bunkure;Sanda Ward;;Sanda Health Post;;;;;
Bunkure;Sanda Ward;;Torankawa Health Clinic;;;;;
Bunkure;Sanda Ward;;Dumari Health Clinic;;;;;
Bunkure;Sanda Ward;;Jarnawa Health Post;;;;;
Bunkure;Sanda Ward;;Dundu Health Post;;;;;
Dala;Adakawa Ward;;Daurawa Health Clinic (DAL);;;;;
Dala;Adakawa Ward;;Adakawa  (Karofi) Health Clinic;;;;;
Dala;Bakin Ruwa Ward;;Bakin Ruwa Health Centre;;;;;
Dala;Dala Ward;;Fuskar Arewa Health Clinic;;;;;
Dala;Dala Ward;;Mai Unguwa Garba Health Clinic;;;;;
Dala;Dala Ward;;Rijiya Biyu Community Health Clinic;;;;;
Dala;Dogon Nama Ward;;City Medical Clinic;;;;;
Dala;Dogon Nama Ward;;Goron Dutse Primary Health Centre (Dal);;;;;
Dala;Gobirawa Ward;;Hajia Umma Zaria Health Clinic;;;;;
Dala;Gobirawa Ward;;Kurna Primary Health Centre;;;;;
Dala;Gobirawa Ward;;Burhana Health Clinic;;;;;
Dala;Gobirawa Ward;;Gobirawa Health Post;;;;;
Dala;Gobirawa Ward;;Salamatu Clinic and Maternity;;;;;
Dala;Gwammaja Ward;;Gwammaja Maternity and Child Health Clinic;;;;;
Dala;Kabuwaya Ward;;Dala Maternal Health Centre;;;;;
Dala;Kantudu Ward;;Katundu Health Clinic;;;;;
Dala;Kofar Mazugal Ward;;Kofar Mazugal Health Post;;;;;
Dala;Kofar Mazugal Ward;;Zakirai Maternity Clinic;;;;;
Dala;Kofar Ruwa Ward;;National Orthopaedic Hospital (Kano);;;;;
Dala;Kofar Ruwa Ward;;Kofar Ruwa Health Clinic;;;;;
Dala;Kofar Ruwa Ward;;Dandinshe Model Primary Health Centre;;;;;
Dala;Kofar Ruwa Ward;;Kofar Ruwa Basic Health Clinic;;;;;
Dala;Madigawa Ward;;Madigawa Health Clinic;;;;;
Dala;Yalwa Dala Ward;;Yalwa Primary Health Centre (DAL);;;;;
Dala;Yalwa Dala Ward;;Mailafiya Health Clinic;;;;;
Danbatta;Ajumawa Ward;;Yammawa Ganji Health Post;;;;;
Danbatta;Ajumawa Ward;;Ajumawa Health Post;;;;;
Danbatta;Ajumawa Ward;;Masallachi Heath Post;;;;;
Danbatta;Ajumawa Ward;;Marken Danya Health Post;;;;;
Danbatta;Ajumawa Ward;;Yammawa Wanzamai Health Post;;;;;
Danbatta;Danbatta East Ward;;Top Care Hospital;;;;;
Danbatta;Danbatta East Ward;;Women Centre Health Post;;;;;
Danbatta;Danbatta West Ward;;Fagwalo Health Post;;;;;
Danbatta;Danbatta West Ward;;Maimunatu GGSS Clinic;;;;;
Danbatta;Danbatta West Ward;;Danbatta General Hospital;;;;;
Danbatta;Danbatta West Ward;;Danbatta GGASS Clinic;;;;;
Danbatta;Danbatta West Ward;;Police Medical Centre;;;;;
Danbatta;Danbatta West Ward;;Kauyen Mai Unguwa Health Post;;;;;
Danbatta;Fagwalawa Ward;;Fagwalawa Cottage Hospital;;;;;
Danbatta;Fagwalawa Ward;;Tona Health Post;;;;;
Danbatta;Fagwalawa Ward;;Katsarduwa Health Post;;;;;
Danbatta;Goron Maje Ward;;Goron Maje Basic Health Clinic;;;;;
Danbatta;Gwanda Ward;;Dukawa Health Post;;;;;
Danbatta;Gwanda Ward;;Diggol Health Post;;;;;
Danbatta;Gwanda Ward;;Gwanda Health Post (DAM);;;;;
Danbatta;Gwanda Ward;;Chesko Health Post;;;;;
Danbatta;Gwarabjawa Ward;;Tsaraka Health Post;;;;;
Danbatta;Gwarabjawa Ward;;Baushe Health Post;;;;;
Danbatta;Gwarabjawa Ward;;Shiddar Health Post;;;;;
Danbatta;Gwarabjawa Ward;;Gwarabjawa Health Post;;;;;
Danbatta;Gwarabjawa Ward;;Mai Ganji Health Post;;;;;
Danbatta;Gwarabjawa Ward;;Bolloda Health Post;;;;;
Danbatta;Gwarabjawa Ward;;Gulaida Health Post;;;;;
Danbatta;Kore Ward;;Kore Health Post;;;;;
Danbatta;Kore Ward;;Dumma Health Post;;;;;
Danbatta;Kore Ward;;Ruwantsa Health Post;;;;;
Danbatta;Kore Ward;;Larabar Takuya Health Post;;;;;
Danbatta;Saidawa Ward;;Takai Health Post;;;;;
Danbatta;Saidawa Ward;;Koya Health Post (DBT);;;;;
Danbatta;Saidawa Ward;;Dalal Health Clinic (Danba);;;;;
Danbatta;Saidawa Ward;;Marken Mahuta Health Post;;;;;
Danbatta;Saidawa Ward;;Saidawa Health Post;;;;;
Danbatta;Sansan Ward;;Dangurmi Health Post;;;;;
Danbatta;Sansan Ward;;Kwasauri Health Post;;;;;
Danbatta;Sansan Ward;;Sansan Health Post (DBT);;;;;
Dawakin Kudu;Daba Ward;;Daba Basic Health Clinic;;;;;
Dawakin Kudu;Daba Ward;;Fan'ido Health Post;;;;;
Dawakin Kudu;Danbabina Ward;;Runa Health Post;;;;;
Dawakin Kudu;Dawaki Ward;;Dawakin Kudu General Hospital;;;;;
Dawakin Kudu;Dawaki Ward;;Dawaki Nursing Home;;;;;
Dawakin Kudu;Dawakiji Ward;;Dawakiji Basic Health Clinic;;;;;
Dawakin Kudu;Dosan Ward;;Fanchin Health Post;;;;;
Dawakin Kudu;Dosan Ward;;Kamagate Health Post;;;;;
Dawakin Kudu;Dosan Ward;;Dosan Health Post;;;;;
Dawakin Kudu;Gano Ward;;Gano Basic Health Clinic;;;;;
Dawakin Kudu;Gano Ward;;Kun Kurawa Health Post;;;;;
Dawakin Kudu;Gurjiya Ward (DKD);;Gurjiya Clinic (DKD);;;;;
Dawakin Kudu;Jido Ward;;Jido Health Clinic;;;;;
Dawakin Kudu;Tamburawa Ward;;Matage Health Clinic;;;;;
Dawakin Kudu;Tamburawa Ward;;Tamburawa Health Post;;;;;
Dawakin Kudu;Tamburawa Ward;;Gada Health Post;;;;;
Dawakin Kudu;Tamburawa Ward;;North West Health Clinic;;;;;
Dawakin Kudu;Tsakuwa Ward (DKD);;Chakawa Health Post;;;;;
Dawakin Kudu;Tsakuwa Ward (DKD);;Tsakuwa Primary Health Centre;;;;;
Dawakin Kudu;Unguwar Duniya Ward;;Unguwar Duniya Health Post;;;;;
Dawakin Kudu;Yambarau Ward;;Sarai Health Post;;;;;
Dawakin Kudu;Yan Katsare Ward;;Unguwar Fawa Primary Health Center;;;;;
Dawakin Kudu;Yan Katsare Ward;;Yan Katsare Health Post;;;;;
Dawakin Kudu;Yar Gaya Ward;;Yar Gaya Hospital;;;;;
Dawakin Kudu;Zogarawa Ward;;Zogarawa Health Post;;;;;
Dawakin Tofa;Danguguwa Ward;;Kadawa Danguguwa Primary Health Center  (DTF);;;;;
Dawakin Tofa;Danguguwa Ward;;Sarauniya Health Post;;;;;
Dawakin Tofa;Danguguwa Ward;;Dan Guguwa Health Post;;;;;
Dawakin Tofa;Danguguwa Ward;;Gabari Health Post (DTF);;;;;
Dawakin Tofa;Dawakin East Ward;;Dawakin Science Secondary School Clinic;;;;;
Dawakin Tofa;Dawakin East Ward;;Dawakin Tofa General Hospital;;;;;
Dawakin Tofa;Dawakin East Ward;;Sarkakiya Health Post;;;;;
Dawakin Tofa;Dawakin West Ward;;Dambazau Health Post (DTF);;;;;
Dawakin Tofa;Dawakin West Ward;;Fagen Kawo Health Post;;;;;
Dawakin Tofa;Dawakin West Ward;;Joben Marke Health Post;;;;;
Dawakin Tofa;Dawanau Ward;;Dawanau Psychiatric Hospital;;;;;
Dawakin Tofa;Dawanau Ward;;Dawanau Primary Health Centre;;;;;
Dawakin Tofa;Dawanau Ward;;Nassarawa Health Post (DTF);;;;;
Dawakin Tofa;Dawanau Ward;;Zangon Dawanau Health Clinic;;;;;
Dawakin Tofa;Dawanau Ward;;Dungurawa Dispensary;;;;;
Dawakin Tofa;Dawanau Ward;;Bagadawa Health Post;;;;;
Dawakin Tofa;Dawanau Ward;;Chedi Mai Dala Health Post;;;;;
Dawakin Tofa;Ganduje Ward;;Jemomi Health Post;;;;;
Dawakin Tofa;Ganduje Ward;;Roba Health Post;;;;;
Dawakin Tofa;Ganduje Ward;;Damfamin Tofa Health Post;;;;;
Dawakin Tofa;Ganduje Ward;;Ganduje Primary Health Centre;;;;;
Dawakin Tofa;Gargari Ward;;Dogon Marke Health Post;;;;;
Dawakin Tofa;Gargari Ward;;Gwamai Health Post;;;;;
Dawakin Tofa;Gargari Ward;;Kunnawa Health Post;;;;;
Dawakin Tofa;Gargari Ward;;Gudau Health Post;;;;;
Dawakin Tofa;Gargari Ward;;Gargari Health Post;;;;;
Dawakin Tofa;Jalli Ward;;Jalli Health Post;;;;;
Dawakin Tofa;Jalli Ward;;Yumfawa Model Primary Health Center;;;;;
Dawakin Tofa;Jalli Ward;;Dan Itace Health Post;;;;;
Dawakin Tofa;Jalli Ward;;Kwaidawa Health post;;;;;
Dawakin Tofa;Jalli Ward;;Madachi Health Clinic;;;;;
Dawakin Tofa;Kwa Ward;;Romi Health Post;;;;;
Dawakin Tofa;Kwa Ward;;Chedi Babbar Ruga Health Post;;;;;
Dawakin Tofa;Kwa Ward;;Kwa GGSS School Clinic;;;;;
Dawakin Tofa;Kwa Ward;;Buruntumau Health Post;;;;;
Dawakin Tofa;Kwa Ward;;Kwa Health Post;;;;;
Dawakin Tofa;Marke Ward;;Marke Health Clinic;;;;;
Dawakin Tofa;Marke Ward;;Kaleku Health Post;;;;;
Dawakin Tofa;Marke Ward;;Yar Rutu Health Post;;;;;
Dawakin Tofa;Tattarawa Ward;;Fango Health Post;;;;;
Dawakin Tofa;Tattarawa Ward;;Zaura Health Post;;;;;
Dawakin Tofa;Tattarawa Ward;;Zangon Mata Health Post;;;;;
Dawakin Tofa;Tattarawa Ward;;Tattarawa Health Clinic;;;;;
Dawakin Tofa;Tumfafi Ward;;Tumfafi Adolescent Health Information Project Clinic;;;;;
Dawakin Tofa;Tumfafi Ward;;Dandalama Primary Health Center;;;;;
Dawakin Tofa;Tumfafi Ward;;Yakasai Health Post (DTF);;;;;
Doguwa;Dishere Ward;;Dariyar Shere Dispensary;;;;;
Doguwa;Dogon Kawo Ward;;Birji Basic Health Clinic;;;;;
Doguwa;Dogon Kawo Ward;;Dogon Kawo Dispensary;;;;;
Doguwa;Doguwa Ward;;Doguwa General Hospital;;;;;
Doguwa;Falgore Ward;;Gada Biyu Dispensary;;;;;
Doguwa;Falgore Ward;;Falgore Dispensary;;;;;
Doguwa;Falgore Ward;;Fanyaba Health Post;;;;;
Doguwa;Maraku Ward;;Yalwan Danmusa Health Clinic;;;;;
Doguwa;Maraku Ward;;Maraku Dispensary;;;;;
Doguwa;Ragada Ward;;Rufai Health Post;;;;;
Doguwa;Ragada Ward;;Dadin-Kowa Dispensary;;;;;
Doguwa;Riruwai Ward;;Riruwai Basic Health Clinic;;;;;
Doguwa;Tagwaye Ward;;Maikwandara Health Post;;;;;
Doguwa;Tagwaye Ward;;Tagwaye Dispensary;;;;;
Doguwa;Unguwar Natsohuwa Ward;;Asada Health Post;;;;;
Doguwa;Unguwar Natsohuwa Ward;;Unguwar Natsohuwa Health Clinic;;;;;
Doguwa;Zainabi Ward;;Karasa Dispensary;;;;;
Doguwa;Zainabi Ward;;Zainabi Dispensary;;;;;
Doguwa;Zainabi Ward;;Dokar Goma Health Post;;;;;
Fagge;Fagge A Ward;;Sabo Garba Primary Health Centre;;;;;
Fagge;Fagge B Ward;;Galadima Fagge Primary Health Centre;;;;;
Fagge;Fagge C Ward;;Kunya Hospital & Maternity;;;;;
Fagge;Fagge C Ward;;Khadijat Memorial Hospital (FGE);;;;;
Fagge;Fagge C Ward;;Abubakar Imam Urology Centre;;;;;
Fagge;Fagge C Ward;;International Clinic;;;;;
Fagge;Fagge C Ward;;Sheikh M Jidda General Hospital;;;;;
Fagge;Fagge C Ward;;Ideal Hospital;;;;;
Fagge;Fagge D 1 Ward;;Wapa Primary Health Centre;;;;;
Fagge;Kwachiri Ward;;Kwacire Primary Health Centre;;;;;
Fagge;Kwachiri Ward;;Tudun Bojuwa Health Post;;;;;
Fagge;Kwachiri Ward;;Dan Rimi Health Post;;;;;
Fagge;Sabon Gari East Ward;;Tunik Clinic;;;;;
Fagge;Sabon Gari East Ward;;Air Force Clinic;;;;;
Fagge;Sabon Gari West Ward;;3BDE Medical Centre;;;;;
Fagge;Sabon Gari West Ward;;Kano Infectious Diseases Hospital;;;;;
Fagge;Yammata Ward;;Yammata Health Post;;;;;
Gabasawa;Gabasawa Ward;;Dadin Duniya Health Post;;;;;
Gabasawa;Gabasawa Ward;;Gabasawa Model Primary Health Centre;;;;;
Gabasawa;Gabasawa Ward;;Kawo Dispensary;;;;;
Gabasawa;Gabasawa Ward;;Chikawa Health Post;;;;;
Gabasawa;Garun Danga Ward;;Garun Danga Model  Primary Health Centre;;;;;
Gabasawa;Garun Danga Ward;;Fangam Health Post;;;;;
Gabasawa;Garun Danga Ward;;Doga Health Post;;;;;
Gabasawa;Garun Danga Ward;;Gambawa Health Post;;;;;
Gabasawa;Joda Ward;;Wasarde Health Post;;;;;
Gabasawa;Joda Ward;;Joda Dispensary;;;;;
Gabasawa;Joda Ward;;Santsi Dispensary;;;;;
Gabasawa;Karmami Ward;;Gumawa Health Post;;;;;
Gabasawa;Karmami Ward;;Karmami Maternal and Child Health Clinic;;;;;
Gabasawa;Mekiya Ward;;Mazan Guda Health Post;;;;;
Gabasawa;Mekiya Ward;;Kumbo Health Post;;;;;
Gabasawa;Mekiya Ward;;Badawa Health Post;;;;;
Gabasawa;Mekiya Ward;;Mekiya Health Post;;;;;
Gabasawa;Tarauni Ward (GBSA);;Tarauni Health Post;;;;;
Gabasawa;Y/Arewa Ward;;Shana Health Post;;;;;
Gabasawa;Yautar Kudu Ward;;Yautar Kudu Model Primary Health Centre;;;;;
Gabasawa;Yautar Kudu Ward;;Guruma Health Post;;;;;
Gabasawa;Yautar Kudu Ward;;Kwadage Health Post;;;;;
Gabasawa;Yautar Kudu Ward;;Yar Zabaina Health Post;;;;;
Gabasawa;Yautar Kudu Ward;;Yaranchi Health Post;;;;;
Gabasawa;Yumbu Ward;;Yama Kanawa Health Post;;;;;
Gabasawa;Yumbu Ward;;Yumbu Dispensary;;;;;
Gabasawa;Zakirai Ward;;Zakirai Primary Health Centre;;;;;
Gabasawa;Zakirai Ward;;Tankarau Health Post;;;;;
Gabasawa;Zugachi Ward;;Zugachi Basic Health Clinic;;;;;
Garko;Dal Ward;;Kn Tsakuwar Dal Health Post;;;;;
Garko;Dal Ward;;Dal Primary Health Centre;;;;;
Garko;Garin-Ali Ward;;Garin-Ali Basic Health Clinic;;;;;
Garko;Garko Ward;;Garko Model Health Clinic;;;;;
Garko;Garko Ward;;Garko Primary Health Centre;;;;;
Garko;Gurjiya Ward (GAK);;Maida Health Post;;;;;
Garko;Gurjiya Ward (GAK);;Gurjiya Health Post (GAK);;;;;
Garko;Kafin Mallamai Ward;;Lamire Health Post;;;;;
Garko;Kafin Mallamai Ward;;Kafin Mallamai Health Post;;;;;
Garko;Katumari Ward;;Sanni Dispensary;;;;;
Garko;Kwas Ward;;Buda Health Post;;;;;
Garko;Kwas Ward;;Kwas Health Post;;;;;
Garko;Raba Ward;;Makadi Health Post;;;;;
Garko;Raba Ward;;Garwaji Health Post;;;;;
Garko;Raba Ward;;Kawo Health Post (GAK);;;;;
Garko;Sarina Ward;;Sarina Dispensary;;;;;
Garko;Zakarawa Ward;;Zakarawa Dispensary;;;;;
Garko;Zakarawa Ward;;Kafinchiri Primary Health Centre;;;;;
Garum Mallam;Chiromawa Ward;;Chiromawa Kwari Health Post;;;;;
Garum Mallam;Chiromawa Ward;;Shakura Health Post;;;;;
Garum Mallam;Dakasoye Ward;;Unguwar Kudu Health Post;;;;;
Garum Mallam;Dakasoye Ward;;Mudawa Health Post;;;;;
Garum Mallam;Dakasoye Ward;;Dakasoye Health Post;;;;;
Garum Mallam;Dakasoye Ward;;Dumaji Health Post;;;;;
Garum Mallam;Dorawar Sallau Ward;;Dorawar Sallau Health Post;;;;;
Garum Mallam;Fankurun Ward;;Yanaba Health Post;;;;;
Garum Mallam;Garun Babba Ward;;Garun Babba Primary Health Centre;;;;;
Garum Mallam;Garun Babba Ward;;Refawa Health Post;;;;;
Garum Mallam;Garun Mallam Ward;;Garun Malam Basic Health Centre;;;;;
Garum Mallam;Jobawa Ward;;Jobawa Health Post;;;;;
