"Data,""Organisation unit"",""Organisation unit"",""Organisation unit"",""Organisation unit"",""Organisation unit"",""Value"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""eb Ebonyi State"",""eb Ishielu Local Government Area"",""eb Nkalaha Ward"",""eb Nkalaha Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""go Gombe State"",""go Gombe Local Government Area"",""go Bolari East Ward"",""go 301 A. R.  Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ideato North Local Government Area"",""im Izuogu 2 Ward"",""im Model Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""jg Jigawa State"",""jg Birniwa Local Government Area"","""",""jg Matamu Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""cr Cross River State"",""cr Yakurr Local Government Area"",""cr Mkpani/Agoi Ward"",""cr Ekom-Agoi Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Enugu South Local Government Area"",""en Awkunanaw East Ward VIII"",""en Ikiriki Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""cr Cross River State"",""cr Ogoja Local Government Area"","""",""cr Mbube East 2 Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ilejemeje Local Government Area"","""",""ek Ijesamodu Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Owerri Municipal Local Government Area"","""",""im Azuzii 4 Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""eb Ebonyi State"",""eb Abakaliki Local Government Area"",""eb Azuiyiokwu Ward"",""eb Azuiyiokwu Maternal and Child Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Oji River Local Government Area"","""",""en Agbalaenyi Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""eb Ebonyi State"",""eb Izzi Local Government Area"",""eb Ezza Inyimagu Ndiagu Ward"",""eb Offiankwu HC"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""cr Cross River State"",""cr Obudu Local Government Area"",""cr Alege/Ubang Ward"",""cr Okweriseng - Inormation Centre Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""eb Ebonyi State"",""eb Ebonyi Local Government Area"",""eb Ntezi Aba Ward"",""eb Ntezi Aba Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ekiti South West Local Government Area"",""ek Adin Ilawe Ward"",""ek Ilawe Comprehensive Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Ovia South-West Local Government Area"",""ed Iguobazuwa East Ward"",""ed Iguobazuwa Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""jg Jigawa State"",""jg Dutse Local Government Area"",""Jg Madobi Ward"",""jg Kwadiya Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""jg Jigawa State"",""jg Yankwashi Local Government Area"",""jg Belas Ward"",""jg Dankari Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""jg Jigawa State"",""jg Kazaure Local Government Area"",""jg Sabaru Ward"",""jg Bandutse Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""cr Cross River State"",""cr Obudu Local Government Area"",""cr Angiaba/Beg-Ika Ward"",""cr Andor-Inim Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""eb Ebonyi State"",""eb Ikwo Local Government Area"",""eb Ndiagu Amagu Ward 1"",""eb Ndiagu Amagu Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""cr Cross River State"",""cr Akamkpa Local Government Area"",""cr Iko Ward"",""cr New Ekuri Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""fc Federal Capital Territory"",""fc Bwari Local Government Area"",""fc Kawu Ward"",""fc Kurmi Daudu Model Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""jg Jigawa State"",""jg Birniwa Local Government Area"",""jg Batu Ward"",""jg Batu Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Owan West Local Government Area"",""ed Avbiosi Ward"",""ed Avbiosi Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ikole Local Government Area"","""",""ek Asin Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""jg Jigawa State"","""","""",""jg Yankwashi Local Government Area"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""go Gombe State"",""go Gombe Local Government Area"",""go Herwa/Gana Ward"",""go Arewa Medical Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""jg Jigawa State"",""jg Gagarawa Local Government Area"","""",""jg Gagarawa Tasha Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""eb Ebonyi State"",""eb Abakaliki Local Government Area"",""eb Enyigba Ward"",""eb Eketube Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""jg Jigawa State"",""jg Ringim Local Government Area"",""jg Kafin Babushe Ward"",""jg Beguwa Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""go Gombe State"",""go Shongom Local Government Area"",""go Burak Ward"",""go Burak Maternity Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Owan West Local Government Area"",""ed Ogbagun/Iloje Ward"",""ed Ukuse Oke Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""de Delta State"",""de Warri South Local Government Area"",""de Warri Unknown Ward"",""de Salem Clinic and Maternity"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""fc Federal Capital Territory"",""fc Gwagwalada Local Government Area"",""fc Paikon Ward"",""fc Kaida Tsoho Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""de Delta State"",""de Ughelli North Local Government Area"",""de Agbarho 1 Ward "",""de Eloho Clinic"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""jg Jigawa State"","""","""",""jg Gumel Local Government Area"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""eb Ebonyi State"",""eb Ivo Local Government Area"","""",""eb Amagu Ward (Ivo)"",""66.7"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""cr Cross River State"",""cr Ikom Local Government Area"",""cr Akparabong Ward"",""cr Bendeghe Afi Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Etsako West Local Government Area"",""ed Uzairue N E Ward"",""ed Uloke Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Enugu North Local Government Area"",""en New Haven East Ward"",""en New Heaven Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""eb Ebonyi State"",""eb Ebonyi Local Government Area"",""eb Mbeke Ward"",""eb Ohgelode Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""jg Jigawa State"",""jg Birniwa Local Government Area"",""jg Machinamari Ward"",""jg Goruba Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""go Gombe State"",""go Funakaye Local Government Area"",""go Wawa/Wakaltu Ward"",""go Wawa Maternity Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""jg Jigawa State"",""jg Gumel Local Government Area"","""",""jg Zango Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""jg Jigawa State"",""jg Yankwashi Local Government Area"","""",""jg Ringim Yankwashi Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ado Ekiti Local Government Area"",""ek Oke Ila Ward"",""ek Ilamoo Basic Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""jg Jigawa State"",""jg Roni Local Government Area"",""jg Kwatai Ward"",""jg Bashe Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Ikpoba-Okha Local Government Area"","""",""ed Ute/Iwogban Ward"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""eb Ebonyi State"","""","""",""eb Izzi Local Government Area"",""88.6"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""eb Ebonyi State"",""eb Onicha Local Government Area"",""eb Amanator Isu Ward"",""eb Mgbom Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""go Gombe State"",""go Akko Local Government Area"",""go Tumu Ward"",""go Tumu Cottage Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""go Gombe State"",""go Kaltungo Local Government Area"",""go Ture Ward"",""go Bed Bede Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Etsako Central Local Government Area"","""",""ed Iviadachi Ward"",""66.7"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Aboh-Mbaise Local Government Area"",""im Egbelu-Umuhu Ward"",""im Egbelu Umuhu Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Isiala Mbano Local Government Area"","""",""im Umuneke/Uguri Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ekiti West Local Government Area"",""ek Aramoko Ward 1"",""ek Ile Ona Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Ovia North-East Local Government Area"",""ed Adolor Ward"",""ed Ekiadolor Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Efon Local Government Area"","""",""ek Efon Ward 7"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""go Gombe State"",""go Yamaltu/Deba Local Government Area"",""go Lano/kuri/Lambam Ward"",""go Kuri Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""fc Federal Capital Territory"",""fc Abuja Municipal Local Government Area"",""fc Kabusa Ward"",""fc Abuja Unity Clinic and Maternity"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""de Delta State"",""de Okpe Local Government Area"",""de Adeje Ward"",""de Imo Nursing and Maternity Home"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Nsukka Local Government Area"",""en Ibagwa-Ani Ward"",""en Ibagwa Agu Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""eb Ebonyi State"",""eb Afikpo South Local Government Area"","""",""eb Ndioke  Ward"",""80.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""cr Cross River State"",""cr Etung Local Government Area"",""cr Abia Ward"",""cr Etek Okaghara  Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""de Delta State"",""de Ethiope East Local Government Area"","""",""de Okpara Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""jg Jigawa State"",""jg Miga Local Government Area"",""jg Sansani Ward"",""jg Muduga Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Aiyekire (Gbonyin) Local Government Area"",""ek Aisegba Ward 9"",""ek Aisegba Comprehensive Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""cr Cross River State"",""cr Yala Local Government Area"",""cr Yahe/Ebo Ward"",""cr Ipuole Ebo Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""jg Jigawa State"",""jg Dutse Local Government Area"","""",""jg Kachi Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Enugu East Local Government Area"",""en Mbulujodo Ward II"",""en Nchatancha Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Owan West Local Government Area"","""",""ed Okpuje Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ideato North Local Government Area"",""im Owerre/Akwu Ward"",""im Akwu Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""go Gombe State"",""go Gombe Local Government Area"",""go Bajoga Ward"",""go Sabana Medical Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""go Gombe State"",""go Akko Local Government Area"","""",""go Kalshingi Ward"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""eb Ebonyi State"",""eb Afikpo North Local Government Area"",""eb Nkpoghoro Ward"",""eb Ndibe Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Oye Local Government Area"","""",""ek Ilupeju Ward I"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Nsukka Local Government Area"",""en Ehandiagu Ward"",""en Ezebunagu Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""jg Jigawa State"",""jg Birniwa Local Government Area"","""",""jg Machinamari Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""eb Ebonyi State"",""eb Afikpo North Local Government Area"",""eb Uwana Afikpo 1 Ward"",""eb Akanu Ibiam Memorial Comprehensive Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""de Delta State"",""de Uvwie Local Government Area"",""de Uvwie Unknown Ward"",""de Uvwie Army Barracks Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Etsako East Local Government Area"",""ed Okpekpe Ward"",""ed Okpekpe Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ise/Orun Local Government Area"",""ek Erinwa Ward II"",""ek Ogbese Basic Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""de Delta State"",""de Burutu Local Government Area"","""",""de Obetebe Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ikole Local Government Area"","""",""ek Odo-Oro Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""eb Ebonyi State"",""eb Afikpo North Local Government Area"",""eb Poperi Amasiri Ward"",""eb Poperi Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""go Gombe State"",""go Akko Local Government Area"",""go Kalshingi Ward"",""go Kalshingi Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Nsukka Local Government Area"","""",""en Idi/Ogbozara Ward"",""62.5"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""cr Cross River State"",""cr Ikom Local Government Area"",""cr Abanyom Ward"",""cr Nkarasi 1 Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""go Gombe State"",""go Balanga Local Government Area"",""go Gelengu Ward"",""go Bakassi Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""jg Jigawa State"",""jg Babura Local Government Area"",""jg Jigawar Babura Ward"",""jg Jigawa Babura Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""jg Jigawa State"",""jg Kafin Hausa Local Government Area"",""jg Mezan Ward"",""jg Mezan Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ikeduru Local Government Area"",""im Inyishi Ward"",""im Inyishi Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ido-Osi Local Government Area"",""ek Ido Ward 1"",""ek Ido Osi Staff Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Orsu Local Government Area"","""",""im Eziawa Ward"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""jg Jigawa State"",""jg Dutse Local Government Area"",""jg Kachi Ward"",""jg Kachi Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""de Delta State"",""de Ndokwa West Local Government Area"","""",""de Utagba-Uno Ward"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""jg Jigawa State"",""jg Birniwa Local Government Area"","""",""jg Batu Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ado Ekiti Local Government Area"",""ek Oke Ila Ward"",""ek Shalom Medical"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Etsako West Local Government Area"",""ed South Ibie Ward"",""ed Ibienefe Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""cr Cross River State"",""cr Ikom Local Government Area"",""cr Ofutop 2 Ward"",""cr Mbamba Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Esan West Local Government Area"",""ed Egoro/Idoa Ward"",""ed Egoro Naoka Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Ovia North-East Local Government Area"",""ed Okada East Ward"",""ed Iyanomo Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Igbo-Etiti Local Government Area"",""en Aku Ward III"",""Ohemje Health Centre "",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Onuimo Local Government Area"","""",""im Uhi/Diakuma Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ngor-Okpala Local Government Area"",""im Imerienwe Ward"",""im Umunakara Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Owan East Local Government Area"",""ed Ihievbe Ward"",""ed Ekhueye Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""de Delta State"",""de Ughelli South Local Government Area"","""",""de Olumo 1Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""cr Cross River State"",""cr Calabar South Local Government Area"",""cr Calabar South Ward 4"",""cr Peace Medical Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""de Delta State"",""de Udu Local Government Area"","""",""de Orhuruworun Ward	"",""42.9"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ideato South Local Government Area"",""im Umuakam Ward"",""im Umuakam Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""go Gombe State"",""go Kwami Local Government Area"",""go Malam Sidi Ward"",""go Kurugu Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""cr Cross River State"",""cr Boki Local Government Area"",""cr Oku-Borum-Njua Ward"",""cr Njua-Kaku Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ahiazu-Mbaise Local Government Area"",""im Ogbenneisi Ward"",""im Ogbenneisii Health Center"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""de Delta State"",""de Ndokwa West Local Government Area"",""de Emu Ward"",""de Ebendo Primary Health Centre	"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ekiti East Local Government Area"",""ek Iludofin Ward 9"",""ek Omuo Ekiti General Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Okigwe Local Government Area"",""im Agbobu Ward"",""im St. Mary's Hospital Agbodu"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""jg Jigawa State"",""jg Garki Local Government Area"","""",""jg Buduru Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""jg Jigawa State"",""jg Kafin Hausa Local Government Area"",""jg Bulangu Ward"",""jg Sabon Sara  Basic Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Esan Central Local Government Area"",""ed Uwessan Ward 2"",""ed Ibhiolulu Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""cr Cross River State"",""cr Biase Local Government Area"","""",""cr Umon South Ward"",""80.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""cr Cross River State"",""cr Obudu Local Government Area"",""cr Begiading Ward"",""cr Uwhong-Bikpam Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Awgu Local Government Area"",""en Ihe Ward"",""en Rhema Hospital and Maternity"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""en Enugu State"",""en Awgu Local Government Area"",""en Anikenand Ward"",""en Awgunta Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""cr Cross River State"",""cr Akamkpa Local Government Area"",""cr Uyanya Ward"",""cr Ojor Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""de Delta State"",""de Ethiope East Local Government Area"",""de Eku Ward"",""de Eku Tuberculosis and Leprosy Control Unit"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ehime-Mbano Local Government Area"",""im Umuakagu Ward"",""im Umuakagu Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""jg Jigawa State"",""jg Kiyawa Local Government Area"","""",""jg Fake Ward"",""100.0"""
