"Data,""Organisation unit"",""Organisation unit"",""Organisation unit"",""Organisation unit"",""Organisation unit"",""Value"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Owan West Local Government Area"",""ed Ogbagun/Iloje Ward"",""ed Ukuse Oke Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Ikpoba-Okha Local Government Area"",""ed Ute/Iwogban Ward"",""ed Ute Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Oredo Local Government Area"",""ed Oredo Ward 1"",""ed Modic Medical Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Uhunmwonde Local Government Area"",""ed Umagbae South Ward"",""ed Eyean Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Oredo Local Government Area"",""ed Oredo Ward 2"",""ed Military Base Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Ovia North-East Local Government Area"","""",""ed Iguoshodin Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Ovia South-West Local Government Area"",""ed Ora Ward"",""ed Iguoriakhi Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Ovia South-West Local Government Area"",""ed Iguobazuwa East Ward"",""ed Iguatakpa Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Etsako West Local Government Area"",""ed Uzairue N E Ward"",""ed Uloke Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Ikpoba-Okha Local Government Area"","""",""ed Ugbekun Ward"",""60.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Esan North-East Local Government Area"",""ed Obiyon/Amedokhian Ward"",""ed Obiyon Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Etsako East Local Government Area"","""",""ed Iviari Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Ikpoba-Okha Local Government Area"","""",""ed Ute/Iwogban Ward"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Etsako Central Local Government Area"","""",""ed Iviadachi Ward"",""66.7"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Ovia North-East Local Government Area"",""ed Adolor Ward"",""ed Ekiadolor Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Esan South-East Local Government Area"",""ed Ewohimi 2 Ward"",""ed Ewatto Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Egor Local Government Area"","""",""ed Uwelu Ward "",""33.3"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Oredo Local Government Area"",""ed Oredo Ward 11"",""ed St. Matthias Anglican Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Ovia North-East Local Government Area"",""ed Uhen Ward"",""ed Egbeta Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Owan West Local Government Area"","""",""ed Okpuje Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Igueben Local Government Area"","""",""ed Eguare Ward"",""33.3"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Etsako East Local Government Area"",""ed Imiegba Ward"",""ed Imiegba Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Esan North-East Local Government Area"",""ed Efandion Ward"",""ed Efandion PHC"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Orhionmwon Local Government Area"","""",""ed Ugbeka Ward"",""33.3"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Oredo Local Government Area"",""ed Oredo Ward 1"",""ed Bethel Faith Medical Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Esan West Local Government Area"",""ed Illeh/ Eko-Ine Ward"",""ed Uguoben Illeh Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Etsako East Local Government Area"",""ed Okpekpe Ward"",""ed Okpekpe Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Egor Local Government Area"",""ed Ugbowo Ward"",""ed Standard Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Akoko-Edo Local Government Area"",""ed Uneme-Nakhua Ward"",""ed Ekpedo Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Uhunmwonde Local Government Area"",""ed Isi South Ward"",""ed Izikhiri Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Etsako Central Local Government Area"",""ed Oghomere Ward"",""ed Oghomere Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"","""","""",""ed Etsako East Local Government Area"",""52.6"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Oredo Local Government Area"",""ed Oredo Ward 2"",""ed Airforce Medical Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Ovia South-West Local Government Area"",""ed Udo Ward (Ovia South West)"",""ed Udo Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Orhionmwon Local Government Area"","""",""ed Iyoba Ward"",""33.3"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Akoko-Edo Local Government Area"",""ed Igarra  Ward I"",""ed Alafia Specialist Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Esan West Local Government Area"",""ed Egoro/Idoa Ward"",""ed Ikhideu Egoro Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Egor Local Government Area"",""ed Ogida 1 Ward"",""ed Ogida Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Akoko-Edo Local Government Area"",""ed Ibillo Ward"",""ed Ikiran-Oke Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Akoko-Edo Local Government Area"",""ed Aiyegunle Ward"",""ed Ogbe Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Etsako East Local Government Area"",""ed Egori Ward"",""ed Ivianokpodi Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Etsako West Local Government Area"",""ed South Ibie Ward"",""ed Ibienefe Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Etsako West Local Government Area"",""ed Auchi 4 Ward"",""ed Auchi Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Esan West Local Government Area"",""ed Egoro/Idoa Ward"",""ed Egoro Naoka Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Ovia North-East Local Government Area"",""ed Okada East Ward"",""ed Iyanomo Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Ovia North-East Local Government Area"",""ed Iguoshodin Ward"",""ed Negbemaba Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Owan East Local Government Area"","""",""ed Emai 2 Ward"",""150.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Ovia South-West Local Government Area"",""ed Umaza Ward"",""ed Iquerahon Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Esan North-East Local Government Area"","""",""ed Idumu-Okojie Ward"",""33.3"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Owan East Local Government Area"",""ed Ihievbe Ward"",""ed Ekhueye Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"","""","""",""ed Etsako Central Local Government Area"",""76.9"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Ovia South-West Local Government Area"",""ed Udo Ward (Ovia South West)"",""ed Okomu Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Ovia North-East Local Government Area"",""ed Uhiere Ward"",""ed Uhiere Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Etsako Central Local Government Area"",""ed Ugbekpe Ward"",""ed Azukhala Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Akoko-Edo Local Government Area"",""ed Aiyegunle Ward"",""ed Ugboshi-Afe Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Ovia North-East Local Government Area"","""",""ed Oghede Ward"",""66.7"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Owan West Local Government Area"",""ed Uzebba 2 Ward"",""ed Uzeba Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Etsako West Local Government Area"",""ed Uzairue S E Ward"",""ed Irekhai Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Esan North-East Local Government Area"",""ed Obiyon/Amedokhian Ward"",""ed Awo Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Oredo Local Government Area"",""ed Oredo Ward 10"",""ed Christ Medical Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Esan Central Local Government Area"",""ed Uwessan Ward 2"",""ed Ibhiolulu Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Ovia North-East Local Government Area"",""ed Okada  West Ward"",""ed Okada Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Owan West Local Government Area"","""",""ed Ozalla Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Esan Central Local Government Area"","""",""ed Ewu Ward"",""25.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Owan West Local Government Area"",""ed Eme-Ora/Oke Ward"",""ed Eme Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Esan West Local Government Area"","""",""ed Emuhi/Ukpenu Ward"",""25.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Akoko-Edo Local Government Area"",""ed Ewan/Atte Ward"",""ed Atte Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Etsako West Local Government Area"","""",""ed Auchi 3 Ward"",""33.3"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Egor Local Government Area"",""ed Uselu 2 Ward"",""ed Mountain Care Hospital "",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Owan East Local Government Area"",""ed Uokha/Ake Ward"",""ed UROE PHC"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Oredo Local Government Area"",""ed Oredo Ward 2"",""ed Stella Obasanjo Women/Children Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Etsako Central Local Government Area"",""ed Osomegbe Ward"",""ed Udaba Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Oredo Local Government Area"",""ed Oredo Ward 2"",""ed Ugbor Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Ovia North-East Local Government Area"",""ed Uhen Ward"",""ed Olumoye Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Ovia North-East Local Government Area"","""",""ed Oduna Ward"",""62.5"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Etsako East Local Government Area"",""ed Afokpella Ward"",""ed Imiamuneafokpella Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Egor Local Government Area"",""ed Ogida 1 Ward"",""ed Evbogida PHC"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Igueben Local Government Area"",""ed Eguare Ward"",""ed Eguare-Iguegben Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Ovia South-West Local Government Area"",""ed Ofunama Ward"",""ed Ofunama Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Ikpoba-Okha Local Government Area"",""ed Idogbo/Ukhiri Ward"",""ed Egba primary health centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Orhionmwon Local Government Area"",""ed Ugboko Ward"",""ed Idumweke Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Esan South-East Local Government Area"","""",""ed Ubiaja 1 Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Ovia South-West Local Government Area"",""ed Usen Ward"",""ed Usen Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Etsako Central Local Government Area"",""ed Iviadachi Ward"",""ed UKHO PRIMARY HEALTH CENTRE"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Esan South-East Local Government Area"",""ed Ewohimi 2 Ward"",""ed Ewohimi PHC II"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Ovia South-West Local Government Area"",""ed Umaza Ward"",""ed Essi Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Akoko-Edo Local Government Area"",""ed Ewan/Atte Ward"",""ed Enwan I Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Ikpoba-Okha Local Government Area"",""ed Obayantor/OghegheWard"",""ed Obagie Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Esan Central Local Government Area"",""ed Uwessan Ward 2"",""ed Ohe Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Owan East Local Government Area"",""ed Emai 2 Ward"",""ed Ovbiomu Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Owan West Local Government Area"",""ed Ogbagun/Iloje Ward"",""ed Ukhuse Osi Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Etsako West Local Government Area"","""",""ed Uzairue S W Ward"",""40.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Ovia North-East Local Government Area"",""ed Adolor Ward"",""ed Ekiadolor primary health centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Ikpoba-Okha Local Government Area"","""",""ed Ologbo Ward"",""60.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Uhunmwonde Local Government Area"",""ed Umagbae South Ward"",""ed Azagbe primary health centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Oredo Local Government Area"",""ed Oredo Ward 2"",""ed Utagban Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Orhionmwon Local Government Area"",""ed Ugu Ward"",""ed Obanakhoro Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Etsako West Local Government Area"",""ed Uzairue N W Ward"",""ed Imeke primary health centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Esan West Local Government Area"",""ed Egoro/Idoa Ward"",""ed Ukhun Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Oredo Local Government Area"",""ed Oredo Ward 12"",""ed St Philomena Catholic Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Ikpoba-Okha Local Government Area"","""",""ed Aduwawa/ Evbmodu Ward"",""75.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Uhunmwonde Local Government Area"",""ed Irhue Ward"",""ed Orhua Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Owan East Local Government Area"",""ed 4 Bimion Ward"",""ed Arokho Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Orhionmwon Local Government Area"",""ed Abiokunla 1 Ward"",""ed Abudu Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Owan East Local Government Area"",""ed Emai 1 Ward"",""ed Okpokhunmi Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Oredo Local Government Area"",""ed Oredo Ward 3"",""ed Safe Haven Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Esan South-East Local Government Area"","""",""ed Ohordua Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Esan West Local Government Area"",""ed Ogwa/Ujiogba Ward"",""ed Eguare Ujiogba Ukhun Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Ikpoba-Okha Local Government Area"","""",""ed Ogbeson Ward"",""200.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Owan West Local Government Area"",""ed Sabogidda-Ora Ward"",""ed Joe Alufohal Medical Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"","""","""",""ed Igueben Local Government Area"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Igueben Local Government Area"","""",""ed Okalo Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ed Edo State"",""ed Oredo Local Government Area"","""",""ed Oredo Ward 4"",""100.0"""
