"Data,""Organisation unit"",""Organisation unit"",""Organisation unit"",""Organisation unit"",""Organisation unit"",""Value"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ijero Local Government Area"",""ek Ekameta Ward"",""ek AraromiBasic Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ijero Local Government Area"",""ek Ipoti Ward A"",""ek Iwaro Ipoti Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ado Ekiti Local Government Area"",""ek Irona Wad"",""ek Ile Abiye Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Emure Local Government Area"",""ek Ogbontioro "",""ek Ogbontioro Basic Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ekiti South West Local Government Area"",""ek Adin Ilawe Ward"",""ek Ilawe Comprehensive Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Moba Local Government Area"","""",""ek Ikun ward II"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ikole Local Government Area"","""",""ek Orin-Odo Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ado Ekiti Local Government Area"",""ek Irona Wad"",""ek Oke Aso Basic Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Moba Local Government Area"",""ek Otun Ward III"",""ek Emiloju Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ikere Local Government Area"",""ek Afao/Kajola Ward"",""ek annunciation  Grammar School Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ikole Local Government Area"",""ek Ipao/Okeako/Irele Ward"",""ek Ipao Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ise/Orun Local Government Area"",""ek Oraye Ward I"",""ek Basic Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ekiti South West Local Government Area"",""ek Oke-ode Igbaraodo Ward"",""ek Igbara Odo Comprehensive Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ekiti East Local Government Area"",""ek Ilasa Ward 11"",""ek Ilasa Basic Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ikole Local Government Area"",""ek Oke-Ayedun/Esun Ward"",""ek Oke Ayedun Health centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ikole Local Government Area"","""",""ek Asin Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Oye Local Government Area"",""ek Omu/Ijelu Ward"",""ek Omu Oke Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ado Ekiti Local Government Area"","""",""ek Opopogboro Ward"",""82.4"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ado Ekiti Local Government Area"",""ek Ekute Ward"",""ek Okeoniyo Basic Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Oye Local Government Area"","""",""ek Ayegbaju Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ado Ekiti Local Government Area"","""",""ek Ureje Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ise/Orun Local Government Area"",""ek Erinwa Ward II"",""ek Abaonisu Basic Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Irepodun/Ifelodun Local Government Area"",""ek Iyin Ward A"",""ek Adeomi Basic Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ise/Orun Local Government Area"",""ek Odose Ward III"",""ek Ajegunle Basic Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ise/Orun Local Government Area"",""ek Oraye Ward III"",""ek Temidire Basic Health Centre (Ise/Orun)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ekiti West Local Government Area"","""",""ek Ido-Ile Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Aiyekire (Gbonyin) Local Government Area"",""ek Egbe/Iro Ward 8"",""ek Iro Basic Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ise/Orun Local Government Area"","""",""ek Odose Ward II"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ise/Orun Local Government Area"",""ek Oraye Ward III"",""ek Odole Basic Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Efon Local Government Area"",""ek Efon Ward 3"",""ek Isaja Apare Basic Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Oye Local Government Area"",""ek Ire Ward II"",""ek Ire Basic Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ikere Local Government Area"","""",""ek Agbado-Oyo Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ikole Local Government Area"",""ek Ijesa Isu Ward"",""ek Fatumla Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Efon Local Government Area"",""ek Efon Ward 4"",""ek Itunu Ayo Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Moba Local Government Area"",""ek Ikun ward II"",""ek Health Post Ikun"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Moba Local Government Area"",""ek Osun Ward"",""ek Ira Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ekiti South West Local Government Area"",""ek Okemi Ogotun Ward"",""ek Edetedo Basic Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ekiti West Local Government Area"",""ek Aramoko Ward 1"",""ek Ajaye Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ikere Local Government Area"",""ek Afao/Kajola Ward"",""ek Ilupeju H C"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Efon Local Government Area"",""ek Efon Ward 4"",""ek Alawaye Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ikere Local Government Area"",""ek Afao/Kajola Ward"",""ek Model Health Centre Oke Opa"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ekiti East Local Government Area"","""",""ek Ikun Ward 5"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ekiti South West Local Government Area"","""",""ek Oke-ode Igbaraodo Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Aiyekire (Gbonyin) Local Government Area"",""ek Agbado Ward 4"",""ek Agbado Comprehensive Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ijero Local Government Area"",""ek Ijero Ward D"",""ek Saloro Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ado Ekiti Local Government Area"",""ek Oke Ila Ward"",""ek Ilamoo Basic Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Efon Local Government Area"",""ek Efon Ward 3"",""ek Government College Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Oye Local Government Area"",""ek Isan/Ila/Ilem Ward"",""ek Isan Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ido-Osi Local Government Area"",""ek Usi Ward"",""ek usi basic health centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"","""","""",""ek Ijero Local Government Area"",""79.5"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ikole Local Government Area"",""ek Ikole Ara Ward"",""ek Ara Health Centre (Ikole)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Irepodun/Ifelodun Local Government Area"",""ek Are Ward"",""ek Are Comp Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ekiti East Local Government Area"",""ek Omuo-oke Ward 2"",""ek Surulere Basic Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ekiti West Local Government Area"",""ek Aramoko Ward 1"",""ek Ile Ona Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Moba Local Government Area"","""",""ek Otun Ward II"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Efon Local Government Area"","""",""ek Efon Ward 7"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Moba Local Government Area"",""ek Otun Ward III"",""ek Oluwatosin Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Oye Local Government Area"","""",""ek Ire Ward I"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ise/Orun Local Government Area"",""ek Erinwa Ward I"",""ek Ifofin Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ekiti West Local Government Area"",""ek Aramoko Ward 2"",""ek Kajola Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ikole Local Government Area"",""ek Odo-Ayedun/Ayebode Ward"",""ek Arabire health centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"","""","""",""ek Oye Local Government Area"",""78.1"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ekiti South West Local Government Area"","""",""ek Oke-emo Ilawe Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ido-Osi Local Government Area"",""ek Osi/Igbole Ward"",""ek Igbole Basic Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Efon Local Government Area"",""ek Efon Ward 10"",""ek Oba ayetoro Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ise/Orun Local Government Area"",""ek Odose Ward III"",""ek Ise General Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ikere Local Government Area"","""",""ek Ogbonjana Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Oye Local Government Area"",""ek Ilupeju Ward II"",""ek Ilupeju Itapa General Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"","""","""",""ek Moba Local Government Area"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Aiyekire (Gbonyin) Local Government Area"",""ek Aisegba Ward 9"",""ek Aisegba Comprehensive Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Moba Local Government Area"",""ek Otun Ward II"",""ek Ibironke  Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ado Ekiti Local Government Area"",""ek Odo Ward"",""ek Odo Basic Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ekiti East Local Government Area"",""ek Isinbode Ward 12"",""ek Isinbode Ekiti Comprehensive Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Efon Local Government Area"",""ek Efon Ward 4"",""ek Ita Ido Basic Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ado Ekiti Local Government Area"",""ek Ago Aduloju Ward"",""ek Ago Adoluju Basic Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ekiti East Local Government Area"",""ek Ilasa Ward 11"",""ek Ilasa Model Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Emure Local Government Area"",""ek Owode Ose"",""ek Okeseri Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Oye Local Government Area"","""",""ek Ilupeju Ward I"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ido-Osi Local Government Area"",""ek Osi/Igbole Ward"",""ek Osi Comprehensive Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Irepodun/Ifelodun Local Government Area"",""ek Afao Ward"",""ek  Basic Health Centre Araromi Obo"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Efon Local Government Area"",""ek Efon Ward 4"",""ek Efon General Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Moba Local Government Area"",""ek Ikun Ward"",""ek Ogo Oluwa Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ise/Orun Local Government Area"",""ek Erinwa Ward II"",""ek Ogbese Basic Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ido-Osi Local Government Area"",""ek Ido Ward 2"",""ek Ido-Ekiti Federal Medical Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ekiti East Local Government Area"","""",""ek Kota Ward 4"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ekiti West Local Government Area"",""ek Okemesi Ward A"",""ek Ajindo Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ijero Local Government Area"",""ek Ikoro Ward"",""ek Ikoro Basic Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ikole Local Government Area"","""",""ek Odo-Oro Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Irepodun/Ifelodun Local Government Area"","""",""ek Iropora Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Moba Local Government Area"",""ek Igogo Ward II"",""ek Isaoye Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ado Ekiti Local Government Area"",""ek Odo-Ado Ward"",""ek Ado Grammar School"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ekiti West Local Government Area"","""",""ek Ipole-Iloro Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ilejemeje Local Government Area"",""ek Ijesamodu Ward"",""ek Ijesa Modu Basic Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ikole Local Government Area"",""ek Ijesa Isu Ward"",""ek Ijesa Isu Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ijero Local Government Area"",""ek Ijero Ward B"",""ek Ijero State Specialist Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ikole Local Government Area"","""",""ek Ikole Central Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Aiyekire (Gbonyin) Local Government Area"",""ek Agbado Ward 4"",""ek Agbado Basic Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ikere Local Government Area"",""ek Ugele Ward"",""ek Ugele Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ekiti West Local Government Area"",""ek Okemesi Ward B"",""ek Okemesi Basic Health Clinic (Ekiti West)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Aiyekire (Gbonyin) Local Government Area"","""",""ek Iluomoba Ward 5"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Moba Local Government Area"","""",""ek Otun Ward III"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ido-Osi Local Government Area"",""ek Ido Ward 1"",""ek Ido Osi Staff Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ekiti West Local Government Area"",""ek Ipole-Iloro Ward"",""ek Iloro Comm Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ikere Local Government Area"","""",""ek Are/Araromi Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ado Ekiti Local Government Area"",""ek Irona Wad"",""ek Irona Basic Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ekiti East Local Government Area"",""ek Kota Ward 4"",""ek Kota Ekiti Araromi Comprehensive Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ikere Local Government Area"",""ek Afao/Kajola Ward"",""ek st. Louis Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Emure Local Government Area"",""ek Odo-Emure Ward 1"",""ek Child Health Welfare Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ek Ekiti State"",""ek Ekiti West Local Government Area"",""ek Ipole-Iloro Ward"",""ek Ipole Iloro Health Centre"",""100.0"""
