"Data,""Organisation unit"",""Organisation unit"",""Organisation unit"",""Organisation unit"",""Organisation unit"",""Value"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Owerri Municipal Local Government Area"",""im Aladinma Ward 1"",""im Aladimma Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Njaba Local Government Area"",""im Umuaka 1 Ward"",""im Nwamma Maternity"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ihitte/Uboma Local Government Area"","""",""im Amaiyi Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ideato North Local Government Area"",""im Izuogu 2 Ward"",""im Model Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Owerri Municipal Local Government Area"","""",""im Azuzii 4 Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ahiazu-Mbaise Local Government Area"",""im Ogbo/Umeze Ward"",""im Ogbor Health Centre MDG"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ezinihitte-Mbaise Local Government Area"","""",""im Ezinihitte-Mbaise Ward 9"",""66.7"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Owerri Municipal Local Government Area"","""",""im New Owerri 2 Ward"",""12.5"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ideato North Local Government Area"",""im Osina 1 Ward"",""im Osina Community Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ohaji/Egbema Local Government Area"","""",""im Umuapu Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Njaba Local Government Area"",""im Amakor Ward"",""im Amakor Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Isu Local Government Area"",""im Isu Njaba Ward"",""im Isu-Njaba Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Isiala Mbano Local Government Area"","""",""im Ogbor Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Nkwerre Local Government Area"",""im Umunubo Ward"",""im Obinaocha Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Mbatoli Local Government Area"",""im Ezi  Ward"",""im Ngozi Maternity Obilubi (Mbaitoli)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Oguta Local Government Area"",""im Egwe/Egbuoma Ward"",""im Egbuoma Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Orsu Local Government Area"","""",""im Uhualaofeahia Ward"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Owerri West Local Government Area"",""im Nekede 2 Ward"",""im City Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ezinihitte-Mbaise Local Government Area"",""im Ezinihitte-Mbaise Ward 15"",""im Onicha Health Centre (Ezinihitte)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ezinihitte-Mbaise Local Government Area"",""im Ezinihitte-Mbaise Ward 15"",""im Nwakaego Maternity"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Nkwerre Local Government Area"",""im Umunubo Ward"",""im Umugara Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Njaba Local Government Area"","""",""im Egwedu Ward"",""66.7"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ahiazu-Mbaise Local Government Area"","""",""im Amuzi Ward"",""33.3"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Isu Local Government Area"",""im Isu Njaba Ward"",""im Isu Njaba Model Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Oguta Local Government Area"","""",""im Oguta C Ward"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Aboh-Mbaise Local Government Area"","""",""im Ibeku Ward"",""33.3"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Oguta Local Government Area"",""im Osemoto/Enuigbo Ward"",""im Enuigbo Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Okigwe Local Government Area"","""",""im Urban 3 Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Onuimo Local Government Area"",""im Okwelle 1 Ward"",""im Okwelle Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Okigwe Local Government Area"",""im Urban 1 Ward"",""im Divine Maternity Okigwe"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Okigwe Local Government Area"","""",""im Agbobu Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Owerri North Local Government Area"","""",""im Egbu 2 Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Orlu Local Government Area"",""im Ihitte-Owerre Ward"",""im Ihitte Owerri Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Isu Local Government Area"",""im Amandugba 2 Ward"",""Im Umuduru Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Owerri Municipal Local Government Area"","""",""im Azuzii 3 Ward"",""25.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Aboh-Mbaise Local Government Area"",""im Amuzu Nwe-Nkwo Ward"",""im Amuzu Nwenkwo Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"","""","""",""im Orlu Local Government Area"",""31.4"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Mbatoli Local Government Area"",""im Umunoha/ Azara Ward"",""im Umunoha Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Obowo Local Government Area"",""im Umuokeh Ward"",""im Umuokeh Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Onuimo Local Government Area"",""im Uhi/Diakuma Ward"",""im Umuna Health Centre (Onuimo)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Okigwe Local Government Area"",""im Amuro Ward"",""im Ndiogubonyema Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Owerri North Local Government Area"",""im Agbala/Ulakwo Ward"",""im Nwachinemere Maternity"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Owerri North Local Government Area"",""im Obibi 1 Ward"",""im Umuoba Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ohaji/Egbema Local Government Area"",""im Egbema C Ward"",""im Mgbara Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Owerri Municipal Local Government Area"",""im Ikenegbu 2 Ward"",""im International Christian Community Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ezinihitte-Mbaise Local Government Area"","""",""im Ezinihitte-Mbaise Ward 11"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Njaba Local Government Area"",""im Umuaka 3 Ward"",""im Umuaka Community Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Owerri West Local Government Area"",""im Orogwe/Ohii Ward"",""im Orogwe Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ikeduru Local Government Area"","""",""im Uzoagba Ward"",""40.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Orlu Local Government Area"",""im Amaifeke Ofeahia Ward"",""im Amaifeke Ofeahia Model Health Center"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Nwangele Local Government Area"",""im Dim Na Nume Ward"",""Dim Na Nume Primary Health Center "",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"","""","""",""im Ohaji/Egbema Local Government Area"",""69.2"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Owerri West Local Government Area"",""im Okolochi Ward"",""Im Okolochi Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ihitte/Uboma Local Government Area"","""",""im Abueke Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Owerri North Local Government Area"","""",""im Orji 1 Ward"",""75.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ideato South Local Government Area"",""im Isiekenesi 2 Ward"",""im Nwabosi Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ideato South Local Government Area"",""im Ogboko 1 Ward"",""im Ogboko Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Aboh-Mbaise Local Government Area"",""im Egbelu-Umuhu Ward"",""im Egbelu Umuhu Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Njaba Local Government Area"","""",""im Umuaka 2 Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Nkwerre Local Government Area"",""im Amokpara Ward"",""im Amaokpara Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ahiazu-Mbaise Local Government Area"","""",""im Obohia/Ekwerezu Town Ward"",""60.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Mbatoli Local Government Area"","""",""im Ezi  Ward"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Onuimo Local Government Area"",""im Owerri-Okwe Ward"",""im Okwe Maternal and Child Health Clininc"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Oru East Local Government Area"",""im Awo Omamma 6 Ward"",""im Umueme Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Isiala Mbano Local Government Area"","""",""im Umuneke/Uguri Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Okigwe Local Government Area"","""",""im Ezinachi 2 Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Owerri West Local Government Area"",""im Avu Ward"",""im Avu Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ehime-Mbano Local Government Area"",""im Umununo Ibeafor Ward"",""im Umunumo Ibeator Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Okigwe Local Government Area"","""",""im Ezinachi 1 Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ohaji/Egbema Local Government Area"","""",""im Egbema A Ward"",""33.3"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Oguta Local Government Area"",""im Oru A Ward"",""im Nkwesi Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Isu Local Government Area"",""im Uburuekwe 1 Ward"",""im Uburu Ekwe Model Primary Health Care"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ezinihitte-Mbaise Local Government Area"",""im Ezinihitte-Mbaise Ward 11"",""im Omokwu Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Aboh-Mbaise Local Government Area"",""im Mbutu 1 Ward"",""im Mbutu Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ehime-Mbano Local Government Area"",""im Agbaja Ward (Ehime-Mbano)"",""im Agbaja Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Oru West Local Government Area"",""im Nempi Ward"",""im Nempi Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Oru East Local Government Area"","""",""im Awo Omamma 6 Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ihitte/Uboma Local Government Area"","""",""im Umuezegwa 1 Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ideato North Local Government Area"",""im Owerre/Akwu Ward"",""im Akwu Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Oguta Local Government Area"","""",""im Mgbala/Ubah Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ehime-Mbano Local Government Area"","""",""im Umununo Ibeafor Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Owerri North Local Government Area"",""im Awaka/Ihitte Ogada Ward"",""im Edozie Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Owerri West Local Government Area"","""",""im Irette Ward"",""20.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Orsu Local Government Area"","""",""im Okwuamaraihe Ward 1"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ikeduru Local Government Area"","""",""im Okwu/Ugirike Ward"",""42.9"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Nwangele Local Government Area"",""im Amaigbo Ward 6"",""im Obodo Primary Health Center "",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Isiala Mbano Local Government Area"",""im Osu Owerre 2 Ward"",""im Umuchi Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ohaji/Egbema Local Government Area"",""im Ekwuato Ward"",""im Umuokanne Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ihitte/Uboma Local Government Area"","""",""im Ezimba Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ikeduru Local Government Area"",""im Inyishi Ward"",""im Inyishi Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ideato North Local Government Area"",""im Iheme 1 Ward"",""im Ndianicheuno Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ehime-Mbano Local Government Area"","""",""im Nsu A Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ideato North Local Government Area"",""im Umukegwe/Umuopia Ward"",""im Divine Intervention Hospital Umukegwe/Umuopia"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Oru West Local Government Area"",""im Nempi Ward"",""im Ihitte Oha Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ngor-Okpala Local Government Area"",""im Ngor Ward"",""im Umuneke Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Orsu Local Government Area"","""",""im Eziawa Ward"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ngor-Okpala Local Government Area"",""im Ozuzu Ward"",""im Orishieze Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ideato North Local Government Area"",""im Obodoukwu 1 Ward"",""im Obodoukwu Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Okigwe Local Government Area"",""im Urban 1 Ward"",""im Gaskiya Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ehime-Mbano Local Government Area"",""im Nsu B Ward"",""im Umuduru Umuopara Nsu Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Nkwerre Local Government Area"",""im Umudi Ward"",""im Ishiala Umudi Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Mbatoli Local Government Area"","""",""im Ogwa 1 Ward"",""75.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Owerri North Local Government Area"","""",""im Emekukwu 2 Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ngor-Okpala Local Government Area"",""im Amala/Ntu Ward"",""im Amapu Amala Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Nkwerre Local Government Area"",""im Eziama/Obaire Ward"",""im Umuezeanoruo Community Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Onuimo Local Government Area"","""",""im Uhi/Diakuma Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Isiala Mbano Local Government Area"",""im Osu Owerre 2 Ward"",""im Umuaro II Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Okigwe Local Government Area"","""",""im Urban 2 Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Onuimo Local Government Area"","""",""im Ofeahia Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Njaba Local Government Area"",""im Achara Ward"",""im Achara Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ngor-Okpala Local Government Area"",""im Imerienwe Ward"",""im Umunakara Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ideato South Local Government Area"",""im Ogboko 2 Ward"",""im Ogechukwu Maternity Home"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Oguta Local Government Area"",""im Ejemekwuru/Akabor Ward"",""im Ejemekwuru Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ngor-Okpala Local Government Area"",""im Ngor Ward"",""im Staff Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Okigwe Local Government Area"","""",""im Umulolo Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Isu Local Government Area"",""in Uloano Ward "",""im Uloano Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ideato South Local Government Area"",""im Umuakam Ward"",""im Umuakam Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Isiala Mbano Local Government Area"","""",""im Umunkwo Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ahiazu-Mbaise Local Government Area"",""im Ogbenneisi Ward"",""im Ogbenneisii Health Center"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Nkwerre Local Government Area"",""im Onusatu 2 Ward"",""im Nkwerre Millenuim Development Goals Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Orsu Local Government Area"","""",""im Okwuetiti Ward"",""40.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Okigwe Local Government Area"",""im Agbobu Ward"",""im St. Mary's Hospital Agbodu"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ngor-Okpala Local Government Area"",""im Obike Ward"",""im Obike Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Orlu Local Government Area"",""im Umuzike Ward"",""im Umuzike Primary Health Center"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ihitte/Uboma Local Government Area"",""im Amakohia 1 Ward"",""im St Mary's Medical Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ideato North Local Government Area"","""",""im Obodoukwu 1 Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Owerri Municipal Local Government Area"",""im Aladinma 2 Ward"",""im Jesus Own Hospital & Maternity"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Orsu Local Government Area"",""im Eziawa Ward"",""Im Eziawa Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ohaji/Egbema Local Government Area"","""",""im Egbema F Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Orsu Local Government Area"",""im Uhualaofeahia Ward"",""im Marcillina Maternity"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Ikeduru Local Government Area"",""im Amatta  Ward"",""im Amatta Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Orlu Local Government Area"",""im Mgbee/Umuokwara Ward"",""im Mgbee  Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""im Imo State"",""im Oguta Local Government Area"","""",""im Mbano Ward"",""33.3"""
