"Data,""Organisation unit"",""Organisation unit"",""Organisation unit"",""Organisation unit"",""Organisation unit"",""Value"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Karu Local Government Area"",""na Aso/Kodope Ward"",""na Divine Favour Clinic & Maternity Karu"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Nasarawa Eggon Local Government Area"",""na Alushi/Ginda Ward"",""na Ginda 2 Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Obi Local Government Area"","""",""na Daddere Ward"",""71.4"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Nasarawa Local Government Area"",""na Onda/Kana Ward"",""na Kana Primary Health Centre (Onda/Kana)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Karu Local Government Area"",""na Karshi 2 Ward"",""na Ara Sabo Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Obi Local Government Area"",""na Duduguru Ward"",""na Atabula Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Doma Local Government Area"",""na Galadima Ward (Doma)"",""na Na,Kowa Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Keana Local Government Area"","""",""na Aloshi Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Lafia Local Government Area"",""na Wakwa Ward"",""na Agudu Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Kokona Local Government Area"",""na Dari Ward"",""na Angoro Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Keffi Local Government Area"","""",""na Iya 1 Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Nasarawa Eggon Local Government Area"",""na Ende Ward"",""na Wawyen Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Obi Local Government Area"",""na Gidan Ausa II Ward"",""na Dazhogwa Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Lafia Local Government Area"",""na Arikya/Mankwar Ward"",""na Agyabawa Primary Health Care Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Nasarawa Eggon Local Government Area"","""",""na Alushi/Ginda Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Toto Local Government Area"",""na Shafan Kwotto Ward"",""na Gate Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Keffi Local Government Area"","""",""na Gangaren Tudu Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Kokona Local Government Area"",""na Dari Ward"",""na Gurgu Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Nasarawa Eggon Local Government Area"",""na Ikka Wangibi Ward"",""na Awuza Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Doma Local Government Area"",""na Sarki Dawaki Ward"",""na Doma General Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Lafia Local Government Area"",""na Shabu Kwandare Ward"",""na Kwandare Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Toto Local Government Area"",""na Toto Ward"",""na Adadu Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Obi Local Government Area"",""na Duduguru Ward"",""na Gbodu Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Nasarawa Eggon Local Government Area"",""na Ende Ward"",""na Endehu Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Akwanga Local Government Area"",""na Gudi Ward"",""na Angwan Habu Primary Health Care Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Kokona Local Government Area"",""na Kana Apwu Ward"",""na Kana Apawu Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Akwanga Local Government Area"",""na Gudi Ward"",""na Gudi Primary Health Care Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Toto Local Government Area"",""na Katakpa Ward"",""na Risegu Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Nasarawa Eggon Local Government Area"",""na Ende Ward"",""na Wulko Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Toto Local Government Area"",""na Karmo Buga Ward"",""na Sabo Buga Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"","""","""",""na Doma Local Government Area"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Awe Local Government Area"",""na Galadima Ward"",""na Algon Comprehensive Health Centre "",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Toto Local Government Area"",""na Kanyehu Ward"",""na Anda-Fofuru Primary Health Care "",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Karu Local Government Area"",""na Bagaji Agada Ward"",""na Yellan Soji Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Karu Local Government Area"",""na Tatara/Kondoro Ward"",""na Jangali Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Kokona Local Government Area"",""na Dari Ward"",""na Mandara Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Karu Local Government Area"",""na Karshi 2 Ward"",""na Bagaji New Market Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Keffi Local Government Area"",""na Iya 2 Ward"",""na Tsohon Kasuwa Primary Health Care Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Lafia Local Government Area"",""na Kafin-Wambai Ward"",""na Aridi Ajege Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Nasarawa Local Government Area"",""na Guto Aisa Ward"",""na Asia Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Akwanga Local Government Area"",""na Ningo/Boher Ward"",""na Ngaruwa Primary Health Care Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Keffi Local Government Area"",""na Jigwada Ward"",""na Angwan Jaba Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Karu Local Government Area"",""na Aso/Kodope Ward"",""na Ebba Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Keffi Local Government Area"",""na Sabon Gari Ward"",""na Saura Kiriya Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Nasarawa Local Government Area"",""na Laminga Ward"",""na Marmara Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Lafia Local Government Area"",""na Chiroma Ward"",""na Kowa Hospital (Lafia)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Obi Local Government Area"",""na Gidan Ausa II Ward"",""na Ishugu Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Nasarawa Local Government Area"",""na Ara 2 Ward"",""na Kurudu Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Nasarawa Eggon Local Government Area"","""",""na Ende Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Nasarawa Eggon Local Government Area"",""na Umme Ward"",""na Arugbadu Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Doma Local Government Area"",""na Alagye Ward"",""na Mallamanza Primary Health Care Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Doma Local Government Area"",""na Galadima Ward (Doma)"",""na Dadu Royal Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Kokona Local Government Area"",""na Hadari Ward"",""na A/Mayo Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Nasarawa Eggon Local Government Area"",""na Nassarawa Eggon Ward"",""na Nasarawa Eggon Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Karu Local Government Area"",""na Gitata Ward"",""na Tudun Uku Health Clinic (Karu)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Wamba Local Government Area"",""na Wamba West Ward"",""na Wamba General Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Keffi Local Government Area"",""na Tudun Kofa Ward"",""na Tawakali Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Nasarawa Local Government Area"",""na Tunga-Bakono Ward"",""na Ajigwara Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Akwanga Local Government Area"","""",""na Agyaga Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Nasarawa Eggon Local Government Area"","""",""na Nassarawa Eggon Ward"",""80.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Karu Local Government Area"",""na Karu Ward"",""na Algon Comprehensive Health Centre Karu"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Obi Local Government Area"",""na Agwatashi Ward"",""na Agwatashi Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Akwanga Local Government Area"",""na Akwanga West Ward"",""na Akpomoshi Medical Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Karu Local Government Area"",""na Gitata Ward"",""na Angwan Mangoro Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Toto Local Government Area"",""na Gwargwada Ward"",""na Majaga Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Obi Local Government Area"",""na Gidan Ausa I Ward"",""na Gidan Ausa 1 Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Lafia Local Government Area"",""na Assakio Ward"",""na Assakio Town Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Doma Local Government Area"",""na Alagye Ward"",""na Alagye Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Karu Local Government Area"",""na Karu Unknown Ward"",""na Morer Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Obi Local Government Area"",""na Gidan Ausa I Ward"",""na Debe Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Kokona Local Government Area"",""na Ninkoro Ward"",""na Yelwa Kodo Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Karu Local Government Area"","""",""na Keffi Shanu Nike Ward"",""77.8"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Karu Local Government Area"",""na Karu Ward"",""na Sarkin Clinic and Maternity (Karu)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Nasarawa Local Government Area"","""",""na Udeini Gida Ward"",""83.3"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Akwanga Local Government Area"",""na Agyaga Ward"",""na Ashe Primary Health Care Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Obi Local Government Area"","""",""na Gidan Ausa I Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Akwanga Local Government Area"",""na Agyaga Ward"",""na Ninga Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Lafia Local Government Area"",""na Adogi Ward"",""na Agyaragu Koro Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Karu Local Government Area"",""na Gurku/Kabusu Ward"",""na Kuchidna Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Obi Local Government Area"","""",""na Duduguru Ward"",""76.9"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Doma Local Government Area"",""na Madaki Ward (Doma)"",""na Sabo Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Lafia Local Government Area"","""",""na Arikya/Mankwar Ward"",""64.7"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Karu Local Government Area"",""na Gitata Ward"",""na A/Shuaibu Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Karu Local Government Area"",""na Aso/Kodope Ward"",""na Pijag Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Karu Local Government Area"",""na Panda/Kare Ward"",""na Kare Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Nasarawa Local Government Area"",""na Nassarawa North Ward"",""na Federal Polytechnic  Nasarawa Medical Center"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Doma Local Government Area"",""na Rukubi Ward"",""na Rukubi Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Doma Local Government Area"","""",""na Madaki Ward (Doma)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Nasarawa Local Government Area"",""na Tunga-Bakono Ward"",""na Oguba Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Nasarawa Eggon Local Government Area"",""na Kagbu Ward"",""na Angwa Ajege Ebuga Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Obi Local Government Area"",""na Adudu Ward"",""na Adudu Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Kokona Local Government Area"",""na kofar Gwari  Ward"",""na Kofar Angwary Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Obi Local Government Area"",""na Adudu Ward"",""na Apurugh Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Lafia Local Government Area"",""na Chiroma Ward"",""na Wadata Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Wamba Local Government Area"",""na Nakere Ward"",""na Gbata Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Toto Local Government Area"",""na Ugya Ward"",""na Ugya Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Doma Local Government Area"",""na Rukubi Ward"",""na Agyema Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Keana Local Government Area"",""na Oki Ward"",""na Agberagba Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Nasarawa Local Government Area"",""na Udeini Gida Ward"",""na Kuvo Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Kokona Local Government Area"","""",""na Kana Apwu Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Kokona Local Government Area"",""na Dari Ward"",""na Amaha Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Doma Local Government Area"",""na Sabongari Ward"",""na Okpo Doma Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Kokona Local Government Area"",""na Hadari Ward"",""na Sabon Gida Primary Health Centre (Hadari)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Lafia Local Government Area"",""na Agyaragu Tofa Ward"",""na Agyaragu Tofa Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Nasarawa Local Government Area"",""na Nassarawa North Ward"",""na Kowa Clinic (Nassarawa North)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Doma Local Government Area"",""na Sarki Dawaki Ward"",""na Iwashi Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Nasarawa Eggon Local Government Area"",""na Alogani Ward"",""na Gidan Waya Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Nasarawa Eggon Local Government Area"",""na Alushi/Ginda Ward"",""na Alushi Wakyuku Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Akwanga Local Government Area"",""na Ancho Ward"",""na Gbuwhen Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Doma Local Government Area"",""na Sabongari Ward"",""na Alwaza Primary Health Care Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Karu Local Government Area"",""na Bagaji Agada Ward"",""na Nawarki Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Lafia Local Government Area"",""na Arikya/Mankwar Ward"",""na Wayo Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Nasarawa Local Government Area"",""na Loko Ward"",""na Loko 2 Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Obi Local Government Area"",""na Gidan Ausa I Ward"",""na Agyaragu Primary Health Care (Obi)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Nasarawa Eggon Local Government Area"",""na Lizzi/Ezzen Ward"",""na Eshiagbi Primary Health Care"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Kokona Local Government Area"",""na Bassa Ward"",""na Angiri Primary Health Care"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Lafia Local Government Area"",""na Wakwa Ward"",""na Wakwa Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Nasarawa Eggon Local Government Area"",""na Ogbagi/Agunji Ward"",""na Ogbagi Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Kokona Local Government Area"","""",""na Amba Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Toto Local Government Area"",""na Ugya Ward"",""na Bakate Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Karu Local Government Area"",""na Aso/Kodope Ward"",""na Nyanya Gwandara Primary Health Care"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Awe Local Government Area"","""",""na Ribi Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Toto Local Government Area"",""na Karmo Buga Ward"",""na Lokogoma Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Awe Local Government Area"","""",""na Wuse Ward"",""66.7"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Obi Local Government Area"",""na Gidan Ausa II Ward"",""na Zherugba Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Keffi Local Government Area"",""na Liman Abaji Ward"",""na Kasuwa Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Nasarawa Eggon Local Government Area"",""na Nassarawa Eggon Ward"",""na Ashumuga Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Wamba Local Government Area"",""na Mangar Ward"",""na Yashi Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""na Nasarawa State"",""na Karu Local Government Area"",""na Karu Ward"",""na Best Clinic (Karu)"",""100.0"""
