"Data,""Organisation unit"",""Organisation unit"",""Organisation unit"",""Organisation unit"",""Organisation unit"",""Value"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Bali Local Government Area"",""ta Suntai Ward           "",""ta Suntai Maternal and Child Health Clinic (Bali)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Gassol Local Government Area"","""",""ta Sabon-Gida Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Gashaka Local Government Area"",""ta Gayam Ward"",""ta Gayam  Primary Health Center"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Ardo-Kola Local Government Area"",""ta Alingora Ward"",""ta Sibre Maternal and Child Health Center"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Zing Local Government Area"","""",""ta Lamma Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Donga Local Government Area"",""ta Mararaba Ward"",""ta Gankwe Assen Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Yorro Local Government Area"","""",""ta Kassa Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Takum Local Government Area"","""",""ta Bete Ward"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Ibi Local Government Area"","""",""ta Rimi Uku 2 Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Ussa Local Government Area"",""ta Kpambo 1 Ward"",""ta Kpambo Round About Millenuim Developemnt Goals Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Gassol Local Government Area"",""ta Mutum-Biyu B Ward"",""ta Mutum Biyu PHC"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Lau Local Government Area"",""ta Kunini Ward"",""ta Kunini Comprehensive Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Lau Local Government Area"",""ta Garin Dogo Ward"",""ta Garin Dogo Maternal and Child Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Yorro Local Government Area"",""ta Pupule Ward"",""ta Danzang MDG Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Wukari Local Government Area"",""ta Akwana Ward"",""ta Arufu Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Donga Local Government Area"",""ta Fada Ward"",""ta Fada Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Wukari Local Government Area"",""ta Chonku Ward"",""ta Tor-Musa Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Karim-Lamido Local Government Area"",""ta Kwanchi Ward"",""ta Gangang Balasa Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Gassol Local Government Area"",""ta Wuro-Jam Ward"",""ta Sansani Model Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Takum Local Government Area"","""",""ta Tikari Ward"",""66.7"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Yorro Local Government Area"",""ta Manang Ward"",""ta Jika Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"","""","""",""ta Sardauna Local Government Area"",""90.4"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Gashaka Local Government Area"","""",""ta Serti B Ward"",""80.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Gashaka Local Government Area"",""ta Serti A Ward"",""ta Serti A Town Maternity"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Karim-Lamido Local Government Area"",""ta Kwanchi Ward"",""ta Langha Kwamchi Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Jalingo Local Government Area"",""ta Kona Ward"",""ta Courage Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Wukari Local Government Area"",""ta Kente Ward"",""ta Sear Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Ardo-Kola Local Government Area"","""",""ta Mayo Renewo Ward"",""80.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Ussa Local Government Area"",""ta Lumbu Ward"",""ta Maternal and Child Health Iyausa"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Donga Local Government Area"",""ta Gayama Ward"",""ta Tatin-Ndoro Health Facility"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Gassol Local Government Area"",""ta Tutare Ward  "",""ta Tutare Maternal Child Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Karim-Lamido Local Government Area"",""ta Darofai Ward"",""ta Sarkin Yamma Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Donga Local Government Area"",""ta Gayama Ward"",""ta Bibinu Maternal Child Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Karim-Lamido Local Government Area"",""ta Bachama Ward"",""ta Anjoddo Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Donga Local Government Area"","""",""ta Akate Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Donga Local Government Area"",""ta Kumbo Ward"",""ta Sasso Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Sardauna Local Government Area"",""ta Kabri Ward"",""ta Mayo Dule Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Yorro Local Government Area"",""ta Mika Ward"",""ta Mika Tsohon Gari MDG Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Sardauna Local Government Area"",""ta Mbamnga Ward"",""ta Mbar Nwah Health Facility Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Lau Local Government Area"","""",""ta Lau Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Yorro Local Government Area"",""ta Gongon Ward"",""ta Zampa Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Wukari Local Government Area"",""ta Puje Ward"",""ta Bethel Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Bali Local Government Area"",""ta Gang Dole Ward"",""ta Nyawanti Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Karim-Lamido Local Government Area"",""ta Kwanchi Ward"",""ta Pitiko Barguma Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Kurmi Local Government Area"",""ta Akwento/Boko Ward"",""ta Sabon Gidan Akwanwe Health Center"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Jalingo Local Government Area"",""ta Turaki B Ward"",""ta Sabon Gari Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Sardauna Local Government Area"",""ta Kakara Ward"",""ta Barup Jauro Health Facility"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Zing Local Government Area"",""ta Kosensi Ward"",""ta Kotsensi Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Lau Local Government Area"","""",""ta Dobeli Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Kurmi Local Government Area"",""ta Bente Galea Ward"",""ta Sarki Boka Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Ardo-Kola Local Government Area"",""ta Bekin Duste Ward"",""ta Kasuwan Ladi MDG Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Kurmi Local Government Area"",""ta Njuande Ward"",""ta Asha Maternity Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Wukari Local Government Area"",""ta Avyi Ward"",""ta Avyi Health Clinic (CRCN)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Yorro Local Government Area"",""ta Gongon Ward"",""ta Gongon Maliki MDG Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Sardauna Local Government Area"",""ta Kabri Ward"",""ta Mang Health Facility"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Jalingo Local Government Area"",""ta Kona Ward"",""ta Jekunho PHC"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Ussa Local Government Area"","""",""ta Lissam 1 Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Takum Local Government Area"",""ta Gahwetun Ward"",""ta CSDP H/C Mbakpa"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Jalingo Local Government Area"",""ta Maji-dadi Ward"",""ta El-Duniya Nursing Home"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Yorro Local Government Area"",""ta Nyaja Ward"",""ta Nyaladi Gorko Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Ussa Local Government Area"",""ta Fikyu 1 Ward"",""ta Fikyu Tampwa Basic Health Center"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"","""","""","""",""ta Taraba State"",""86.7"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Zing Local Government Area"",""ta Dingding Ward"",""ta Dangong Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Donga Local Government Area"",""ta Akate Ward"",""ta Afogba Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Ussa Local Government Area"",""ta Jenuwa Gida Ward"",""ta Rebasi MCH"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Karim-Lamido Local Government Area"",""ta Muri C Ward"",""ta Ndella  MDG"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Yorro Local Government Area"",""ta Kassa Ward"",""ta Yuben Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Takum Local Government Area"","""",""ta Gahwetun Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Zing Local Government Area"",""ta Bitako Ward"",""ta Bitako Ibrahim Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Ibi Local Government Area"","""",""ta Sarkin Kudu 2 Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Gassol Local Government Area"",""ta Yerima Ward      "",""ta Anema Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Takum Local Government Area"",""ta Yukuben Ward"",""ta Nyayirim Maternal Child Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Ardo-Kola Local Government Area"",""ta Ardo-Kola Ward"",""ta Ardo-Kola Maternal and Child Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Gassol Local Government Area"",""ta Tutare Ward  "",""ta Taka Wurkun Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Donga Local Government Area"",""ta Asibiti Ward"",""ta Ayu Health Facility"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Ardo-Kola Local Government Area"",""ta Tau Ward"",""ta Shomogali Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Donga Local Government Area"",""ta Akate Ward"",""ta Sundan Health Facility"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Bali Local Government Area"",""ta Gang lari Ward"",""ta Ganpentoni Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Ussa Local Government Area"",""ta Lissam 1 Ward"",""ta Kijwen Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Takum Local Government Area"","""",""ta Shibon Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Jalingo Local Government Area"",""ta Turaki B Ward"",""ta Jinya Medical Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Ussa Local Government Area"","""",""ta Kpambo 2 Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Yorro Local Government Area"",""ta Mika Ward"",""ta Algon MCH"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Ibi Local Government Area"","""",""ta Nwonyo 2 Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Donga Local Government Area"",""ta Kumbo Ward"",""ta Kumbo Maternal and Child Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Zing Local Government Area"",""ta Tagallang Ward"",""Community Service Development Project Dankwali"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Takum Local Government Area"",""ta Kashimbila Ward"",""ta Malumshe Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Bali Local Government Area"",""ta Kussum Ward"",""ta Mayo Kam Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Lau Local Government Area"",""ta Garin Dogo Ward"",""ta Leinde Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Gassol Local Government Area"",""ta Yerima Ward      "",""ta Yerima Millennium Development Goal Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Wukari Local Government Area"",""ta Hospital Ward"",""ta Wapanghaku Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Wukari Local Government Area"",""ta Rafin/Kada Ward"",""ta Rafin-Kada Maternal Child Health"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Donga Local Government Area"",""ta Akate Ward"",""ta Akate Maternal and Child Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Wukari Local Government Area"",""ta Tsonkundi Ward"",""ta Tsokundi Model  Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Zing Local Government Area"",""ta Kakulu Ward"",""ta Labimang Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Zing Local Government Area"","""",""ta Dingding Ward"",""75.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Gassol Local Government Area"",""ta Wuryo Ward"",""ta Gaskiya Maternity Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Gashaka Local Government Area"",""ta Garbabi Ward"",""ta Kabarin Bature Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Karim-Lamido Local Government Area"",""ta Darofai Ward"",""ta Laddara Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Wukari Local Government Area"","""",""ta Bantaje Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Gashaka Local Government Area"",""ta Gangumi Ward"",""ta Gangumi Maternity"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Lau Local Government Area"",""ta Kunini Ward"",""ta Mayosoi Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Ardo-Kola Local Government Area"",""ta Bekin Duste Ward"",""ta Danji Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Gassol Local Government Area"",""ta Mutum-Biyu A Ward"",""ta Mutum-Biyu Town Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Gassol Local Government Area"",""ta Mutum-Biyu B Ward"",""ta Saint John Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Kurmi Local Government Area"",""ta Didan Ward"",""ta Didan Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Jalingo Local Government Area"",""ta Kona Ward"",""ta Dominion Hospital and Maternity"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Lau Local Government Area"","""",""ta Garin Magaji Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Gassol Local Government Area"","""",""ta Wuryo Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Karim-Lamido Local Government Area"","""",""ta Darofai Ward"",""69.2"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Lau Local Government Area"","""",""ta Garin Dogo Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Gashaka Local Government Area"",""ta Serti B Ward"",""ta CRCN Comprehensive Health Center"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Kurmi Local Government Area"",""ta Ndaforo Ward"",""ta Gwanda Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Zing Local Government Area"",""ta Bitako Ward"",""ta Penyara Millenuim Development Goals Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Lau Local Government Area"",""ta Mayo-Lope Ward"",""ta Mayo-Lope (UMCN) Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Ardo-Kola Local Government Area"","""",""ta Bekin Duste Ward"",""90.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Zing Local Government Area"",""ta Lamma Ward"",""ta Dandi Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Bali Local Government Area"",""ta Maihula Ward"",""ta Mai Hula Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Takum Local Government Area"",""ta Fete Ward"",""ta Sufa Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Bali Local Government Area"","""",""ta Kaigama Ward"",""40.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Lau Local Government Area"",""ta Donada Ward"",""ta Baba-Gasa Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"","""","""",""ta Gashaka Local Government Area"",""91.7"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Zing Local Government Area"","""",""ta Kakulu Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Karim-Lamido Local Government Area"",""ta Bikwin Ward"",""ta Nwong Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Ussa Local Government Area"",""ta Kwesati Ward"",""ta Kwentam Millenuim Developement Goals Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"","""","""",""ta Jalingo Local Government Area"",""77.8"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Yorro Local Government Area"",""ta Pantisawa Ward"",""ta Dilla Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Gassol Local Government Area"",""ta Wuryo Ward"",""ta Wuryo Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Gassol Local Government Area"",""ta Yerima Ward      "",""ta Baba-Also Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Bali Local Government Area"",""ta Maihula Ward"",""ta Dadin Kowa Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Jalingo Local Government Area"",""ta Kona Ward"",""ta Nukkai Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Zing Local Government Area"",""ta Dingding Ward"",""ta Kugong Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Yorro Local Government Area"",""ta Pantisawa Ward"",""ta Nyaladi Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Donga Local Government Area"",""ta Gayama Ward"",""ta Lagos Buban Health Facility"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Wukari Local Government Area"",""ta Kente Ward"",""ta Tsemenge Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ta Taraba State"",""ta Bali Local Government Area"",""ta Kussum Ward"",""ta Pangiri Dispensary"",""100.0"""
