"Data,""Organisation unit"",""Organisation unit"",""Organisation unit"",""Organisation unit"",""Organisation unit"",""Value"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Oke-Ero Local Government Area"",""kw Iloffa Ward"",""kw Iloffa Staff Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Isin Local Government Area"",""kw Oke Aba Ward"",""kw Odo Eku Primary Health Centre "",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Asa Local Government Area"",""kw Sosoki / Yowere I Ward"",""kw Yowere Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Ilorin West Local Government Area"",""kw Wara/Osin/Egbejila Ward"",""kw Offa-garage Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Offa Local Government Area"",""kw Essa C Ward"",""Kw Nawarul-deen Basic Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Baruten Local Government Area"",""kw Gure/Giwasoro Ward"",""kw Gwane LG Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"","""","""",""kw Offa Local Government Area"",""71.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Moro Local Government Area"","""",""kw Okutala Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Ilorin East Local Government Area"",""kw Oke Oyi / Oke Ose  Ward"",""kw Ariyibi Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Ilorin South Local Government Area"",""kw Akanbi 5 Ward"",""kw Ogidi Comprehensive Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Ekiti Local Government Area"",""kw Obbo Ile/Ora Ward"",""kw Ora-Aiyetoro Basic Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Baruten Local Government Area"",""kw Yashikira  Ward"",""kw Mosunmade Clinic, Chikanda"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Asa Local Government Area"",""kw Alapa / Onire/Odegiwa Ward"",""kw Alapa Maternity  and Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Isin Local Government Area"",""kw Isanlu-Isin Ward 1"",""kw Isanlu Isin General Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Oke-Ero Local Government Area"",""kw Iloffa Ward"",""kw Iloffa Odoowa Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Ifelodun Local Government Area"",""kw Ile-Ere Ward"",""kw Afin Basic Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Isin Local Government Area"",""kw Owu-Isin Ward"",""kw Iji Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Baruten Local Government Area"",""kw Gure/Giwasoro Ward"",""kw Tinuboye Memorial Clinic, Gwassoro"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Kaiama Local Government Area"","""",""kw Wojibe Ward"",""57.1"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Ilorin South Local Government Area"",""kw Akanbi 3 Ward"",""kw Civil Service Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Moro Local Government Area"","""",""kw Bode Saadu Ward"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Baruten Local Government Area"",""kw Gure/Giwasoro Ward"",""kw Gure Model Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Oke-Ero Local Government Area"","""",""kw Ilale/Erinmope/Imoji Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Ifelodun Local Government Area"",""kw Share 1 Ward"",""kw Share Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Ifelodun Local Government Area"","""",""kw Igbaja Ward 2"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Edu Local Government Area"",""kw Tsaragi 2 Ward"",""kw Bacita Maternity Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Ilorin South Local Government Area"",""kw Akanbi 3 Ward"",""kw Danialu Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Baruten Local Government Area"",""kw Ilesha Ward"",""kw Ilesha LG Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Oyun Local Government Area"",""kw Erin Ile South Ward"",""kw Erin Ile South Basic Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Baruten Local Government Area"",""kw Yashikira  Ward"",""kw Kuburufu LG Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Kaiama Local Government Area"",""kw Gwanabe 1 Ward"",""kw Verra Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Ilorin South Local Government Area"","""",""kw Oke Ogun Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Offa Local Government Area"","""",""kw Igbo-Idun Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Ilorin West Local Government Area"",""kw Adewole Ward"",""kw Kidiz Medical Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Asa Local Government Area"",""kw Ila - Oja Ward"",""kw Olomoda Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Irepodun Local Government Area"",""kw Ipetu/Rore/Aran Orin Ward"",""kw Olomi-Oja Primary Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Ilorin South Local Government Area"",""kw Akanbi 4 Ward"",""kw Tanke Clinic and Maternity"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Offa Local Government Area"","""",""kw Shawo South East Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Ilorin South Local Government Area"",""kw Akanbi 4 Ward"",""kw Iyanu Olu Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Baruten Local Government Area"",""kw Shinau/Tumbuyan Ward"",""kw Bukaru LG Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Offa Local Government Area"",""kw Shawo South West Ward"",""kw Onome Maternity and  Clinic "",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Baruten Local Government Area"",""kw Okuta Ward"",""kw Okuta Mobile Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Moro Local Government Area"",""kw Bode Saadu Ward"",""kw Bode Saadu Basic Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Asa Local Government Area"",""kw Ila - Oja Ward"",""kw Igbo Aran Maternity and Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Ilorin East Local Government Area"",""kw Iponrin Ward"",""kw Iponrin Dispensary and Maternity"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Ifelodun Local Government Area"",""kw Ile-Ere Ward"",""kw Owodeofaro Basic Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Oyun Local Government Area"",""kw Ikotun Ward"",""kw Ikotun Basic Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Baruten Local Government Area"",""kw Gure/Giwasoro Ward"",""kw An - Nusra Hospital, Yarin"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Ifelodun Local Government Area"","""",""kw Oke Ode Ward 3"",""25.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Asa Local Government Area"",""kw Awe / Orimaro Ward"",""kw Afo - Oja Primary Health Care "",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Baruten Local Government Area"",""kw Bode/Babane Ward"",""kw Gukombu L. G. Clinic "",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"","""","""",""kw Edu Local Government Area"",""29.5"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Ilorin East Local Government Area"",""kw Oke Oyi / Oke Ose  Ward"",""kw Oke Oyi Basic Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"","""","""",""kw Kaiama Local Government Area"",""60.5"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Ekiti Local Government Area"","""",""kw Obbo Aiyegunle 1 Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Baruten Local Government Area"","""",""kw Gwanara Ward"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Offa Local Government Area"",""kw Shawo South West Ward"",""kw Nigeria Navy Clinic "",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Ifelodun Local Government Area"",""kw Igbaja  Ward 1"",""kw Igbaja Basic Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Oke-Ero Local Government Area"",""kw Idofin Odo Ashe Ward"",""kw Idofin Ashe Cottage Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Isin Local Government Area"",""kw Edidi Ward"",""kw Edidi Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Ifelodun Local Government Area"",""kw Ile-Ere Ward"",""kw Ago Olomo Basic Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Asa Local Government Area"","""",""kw Agbona / Elebue Fata Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Asa Local Government Area"",""kw Afon Ward"",""kw Afon District Health Unit Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Moro Local Government Area"",""kw Okutala Ward"",""kw Odentan Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Baruten Local Government Area"",""kw Ilesha Ward"",""Kw Child Welfare Clinic, Ilesha/Baruba"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Ilorin South Local Government Area"","""",""kw Balogun Fulani 1 Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Irepodun Local Government Area"","""",""kw Ajasse 1 Ward"",""66.7"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Edu Local Government Area"",""kw Lafiagi 2 Ward "",""kw Kokodo Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Pategi Local Government Area"",""kw Kpada 1 Ward"",""kw Ward  Health Clinic Gakpan"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Baruten Local Government Area"",""kw Bwen/Kiyoru Ward"",""kw Gbabe LG Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Asa Local Government Area"","""",""kw Efue / Berikodi Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Pategi Local Government Area"","""",""kw Lade 1 Ward"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Asa Local Government Area"",""kw Laduba Ward"",""kw Ago Oja Maternity and Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Isin Local Government Area"","""",""kw Ijara Isin Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Oyun Local Government Area"","""",""kw Irra Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Pategi Local Government Area"",""kw Kpada 2 Ward"",""kw Cottage Hospital, Rogun"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Asa Local Government Area"",""kw Ila - Oja Ward"",""kw Sapati Oko Maternity and Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Moro Local Government Area"","""",""kw Abati Alara Ward"",""66.7"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Oke-Ero Local Government Area"",""kw Ekan Ward"",""kw Ekan Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Ilorin East Local Government Area"",""kw Gambari 1 Ward"",""kw Awodi Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Baruten Local Government Area"",""kw Gure/Giwasoro Ward"",""kw Kosubosu LG Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"","""","""",""kw Ilorin South Local Government Area"",""67.4"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Edu Local Government Area"","""",""kw Lafiagi 2 Ward "",""60.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Ilorin East Local Government Area"",""kw Maya / Ile Apa"",""kw Ilorin University Teaching Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Moro Local Government Area"",""kw Wumi Ayaki Ward"",""kw Elemere Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Ilorin West Local Government Area"",""kw Ajikobi Ward"",""kw Aisat Memorial Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Baruten Local Government Area"",""kw Boriya/Shiya Ward"",""kw Shiya LG Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Edu Local Government Area"",""kw Lafiagi 2 Ward "",""kw Lafiagi General Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Ilorin South Local Government Area"",""kw Balogun Fulani 1 Ward"",""kw Centre Igboro Children Specialist Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Oke-Ero Local Government Area"",""kw Odo-owa Ward 1"",""kw Adebayo Memorial  Hospital, Odo-Owa"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Irepodun Local Government Area"",""kw Ipetu/Rore/Aran Orin Ward"",""kw Rore Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Ilorin South Local Government Area"",""kw Akanbi 3 Ward"",""Kw medical Care Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Oke-Ero Local Government Area"","""",""kw Ekan Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Baruten Local Government Area"",""kw Gure/Giwasoro Ward"",""kw Tuka LG Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"","""","""",""kw Ifelodun Local Government Area"",""35.1"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Pategi Local Government Area"",""kw Kpada 3 Ward"",""kw Matokun Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Ilorin West Local Government Area"","""",""kw Ogidi Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Ilorin South Local Government Area"",""kw Akanbi 1 Ward"",""Kw Ilota-Apaola Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Ekiti Local Government Area"","""",""kw Opin Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Asa Local Government Area"",""kw Aboto-Odo-Ode Ward"",""kw Aboto Oja Maternity and Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Baruten Local Government Area"",""kw Kpura/Yakira Ward"",""kw Yakiru LG Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Pategi Local Government Area"","""",""kw Kpada 2 Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Ilorin South Local Government Area"","""",""kw Akanbi 4 Ward"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Asa Local Government Area"","""",""kw Gambari / Ayekale Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Oke-Ero Local Government Area"",""kw Ilale/Erinmope/Imoji Ward"",""kw Erinmope Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Ilorin South Local Government Area"","""",""kw Akanbi 5 Ward"",""77.8"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Moro Local Government Area"",""kw Wumi Ayaki Ward"",""kw Asomu Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Ekiti Local Government Area"",""kw Obbo Aiyegunle 1 Ward"",""kw Obbo Aiyegunle Cottage Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Ilorin East Local Government Area"",""kw Ibagun Ward"",""kw Sobi-Medical Centre "",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Oyun Local Government Area"","""",""kw Igbonna Ward"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Edu Local Government Area"",""kw Shonga 2 Ward"",""kw Dumagi Maternity and Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Irepodun Local Government Area"",""kw Ifaja Ward"",""kw Ifaja Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Isin Local Government Area"","""",""kw Alla Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Asa Local Government Area"",""kw Ila - Oja Ward"",""kw Aboto Alfa Maternity and Dspensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Isin Local Government Area"",""kw Ijara Isin Ward"",""kw Ijara Isin Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Moro Local Government Area"","""",""kw Wumi Ayaki Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Ilorin East Local Government Area"",""kw Gambari 2 Ward"",""kw Ajibola Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Ekiti Local Government Area"",""kw Opin Ward"",""kw Araromi-opin Cottage Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Asa Local Government Area"","""",""kw Ogele Ward"",""66.7"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Kaiama Local Government Area"",""kw Adena Ward"",""kw Gbajibo Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Ifelodun Local Government Area"",""kw Share 3 Ward"",""kw Rasamic Loma Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Moro Local Government Area"","""",""kw Shao Ward"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Ilorin South Local Government Area"",""kw Akanbi 5 Ward"",""kw Kulende Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Isin Local Government Area"",""kw Isanlu-Isin Ward 1"",""kw Eleyin Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Oke-Ero Local Government Area"","""",""kw Aiyedun Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Asa Local Government Area"","""",""kw Okeso/Afeyin Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""kw Kwara State"",""kw Oyun Local Government Area"",""kw Ilemona Ward"",""kw Ajooko Oja Basic Health Clinic"",""100.0"""
