"Data,""Organisation unit"",""Organisation unit"",""Organisation unit"",""Organisation unit"",""Organisation unit"",""Value"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Mangu Local Government Area"",""pl Gindiri Ward 2"",""pl Government Secondary School Bwalbwang Primary Health Care"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Barkin Ladi Local Government Area"","""",""pl Kakuruk Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Jos North Local Government Area"",""pl Naraguta Ward B"",""pl Eldin Specialist Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Mikang Local Government Area"",""pl Piapung B Ward"",""pl St More Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Pankshin Local Government Area"",""pl Kangshu Ward"",""pl Wuya Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Riyom Local Government Area"",""pl Shonong Ward"",""pl Zere Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Mikang Local Government Area"","""",""pl Pal Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Riyom Local Government Area"",""pl Danto Ward"",""pl Ade Jaram Private Clinic "",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Mangu Local Government Area"",""pl Kombun Ward"",""pl Ruff Primary Health Care"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Mangu Local Government Area"",""pl Gindiri Ward 1"",""pl Gindiri Church of Christ in Nigeria Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Kanke Local Government Area"",""pl Gugur Ward"",""pl Gugur Pada Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Riyom Local Government Area"",""pl Bachit Ward"",""pl Lwa-Bachi Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Kanke Local Government Area"","""",""pl Garram Ward"",""66.7"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Qua'an Pan Local Government Area"","""",""pl Kwande Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Bassa Local Government Area"","""",""pl Zobwo Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Pankshin Local Government Area"",""pl Lankan Ward"",""pl Ninukut Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Shendam Local Government Area"",""pl Shedam A Ward"",""pl Protom Medical Laboratory"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Pankshin Local Government Area"","""",""pl Kangshu Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Jos South Local Government Area"","""",""pl Turu B Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Qua'an Pan Local Government Area"",""pl Doemak-Koplong Ward"",""pl Doemak 1 Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Bokkos Local Government Area"",""pl Sha Ward"",""pl Sha Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Kanke Local Government Area"",""pl Amper Chika Ward B"",""pl Dangkang Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Kanke Local Government Area"",""pl Amper Central Ward"",""pl Gakshat Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Bassa Local Government Area"",""pl Kishika Ward"",""pl Buyo Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Pankshin Local Government Area"",""pl Chip Central Ward"",""pl Nadu Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Mangu Local Government Area"",""pl Mangu Ward 1"",""pl Mangu Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Qua'an Pan Local Government Area"",""pl Njak-Shindai Ward"",""pl Mangoro Uku Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Riyom Local Government Area"","""",""pl Attakar Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Shendam Local Government Area"","""",""pl Zemsuk Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Shendam Local Government Area"",""pl Shedam A Ward"",""pl Goodnews Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Jos East Local Government Area"","""",""pl Fobur East Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Mikang Local Government Area"","""",""pl Din Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Kanam Local Government Area"","""",""pl Kyansar Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Mangu Local Government Area"",""pl Halle Ward"",""pl Jwak Mai Tumbi Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Barkin Ladi Local Government Area"",""pl Rafan Ward"",""pl Nyarwi Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Langtang North Local Government Area"",""pl Reak Ward"",""pl Dadur Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Bassa Local Government Area"","""",""pl Tahu Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Qua'an Pan Local Government Area"","""",""pl Njak-Shindai Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Jos North Local Government Area"",""pl Abba Na Shehu Ward"",""pl Abba Na Shehu Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Langtang North Local Government Area"","""",""pl Pilgani Ward"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Mikang Local Government Area"",""pl Din Ward"",""pl Din Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Langtang South Local Government Area"",""pl Talgwang Ward"",""pl Manwang Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Shendam Local Government Area"",""pl Jiban Ward"",""pl Rijiya Giwa Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Langtang North Local Government Area"",""pl Zamko Ward"",""pl Panzam Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Shendam Local Government Area"",""pl Kurumbo Ward"",""pl Pedong Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Mangu Local Government Area"",""pl Pushit Ward"",""pl Tillengpat Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Mikang Local Government Area"","""",""pl Kehil Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Shendam Local Government Area"","""",""pl Moekat Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Jos North Local Government Area"",""pl Jenta Adamu Ward"",""pl Epidemiology Unit"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Riyom Local Government Area"","""",""pl Ta Hoss Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Mangu Local Government Area"",""pl Kerang Ward"",""pl Fwangkwak Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Mangu Local Government Area"",""pl Mangu Ward 1"",""pl Jags Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Pankshin Local Government Area"",""pl Kadung Ward"",""pl Gassarak Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Wase Local Government Area"",""pl Gaji Bashar Ward"",""pl Safiyo Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Mikang Local Government Area"","""",""pl Baltep Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Qua'an Pan Local Government Area"","""",""pl Yillar/Tim Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Mikang Local Government Area"",""pl Kehil Ward"",""pl Garkawa 1 Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Barkin Ladi Local Government Area"",""pl Tafan Nwok Ward B"",""pl Bawan Dodo Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Jos North Local Government Area"",""pl Jos Jarawa  Ward"",""pl Jos Jarawa Ultima Hospital "",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Wase Local Government Area"",""pl Kumbong Ward"",""pl Chapkwi Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Barkin Ladi Local Government Area"","""",""pl Tafan Nwok Ward B"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Qua'an Pan Local Government Area"",""pl Kwang Ward"",""pl Kwang 1 Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Riyom Local Government Area"",""pl Riyom Ward"",""pl Riyom Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Bassa Local Government Area"",""pl Mafara Ward"",""pl Mafara 2 Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Jos South Local Government Area"",""pl Turu B Ward"",""pl Mandela Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Riyom Local Government Area"",""pl Jol Ward"",""pl Daku Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Jos East Local Government Area"",""pl Fobur Ward B"",""pl Kerker Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Kanam Local Government Area"","""",""pl Birbyang Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Langtang North Local Government Area"","""",""pl Pishe Yashi Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"","""","""",""pl Pankshin Local Government Area"",""99.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Pankshin Local Government Area"",""pl Kagu Ward"",""pl Laplek Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Kanke Local Government Area"","""",""pl Gugur Ward"",""33.3"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Shendam Local Government Area"",""pl Shedam A Ward"",""pl Kurum Lazai Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Jos North Local Government Area"",""pl Tundun Wada Ward"",""pl Plateau Specialist Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Bokkos Local Government Area"","""",""pl Manguna Ward"",""40.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Shendam Local Government Area"",""pl Jiban Ward"",""pl Pebar Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Shendam Local Government Area"",""pl Dokan Tofa Ward"",""pl Fet Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Langtang North Local Government Area"",""pl Kwallak Ward"",""pl Longbap Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Barkin Ladi Local Government Area"","""",""pl Rafan Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Kanam Local Government Area"","""",""pl Gumshar Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Qua'an Pan Local Government Area"","""",""pl Lardang Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Riyom Local Government Area"",""pl Wereng Kwok Ward"",""pl Wereng Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Bassa Local Government Area"","""",""pl Jengre Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Bassa Local Government Area"",""pl Taagbe Ward"",""pl Hukke Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Bassa Local Government Area"",""pl Assak Ward"",""pl Assak Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Bassa Local Government Area"",""pl Bakin Kogi Ward"",""pl Health Way Medical Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Pankshin Local Government Area"",""pl Wuseli Ward"",""pl Wuseli Central Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Shendam Local Government Area"","""",""pl Kwapkilik Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Jos South Local Government Area"",""pl Giring Ward"",""pl NAF Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Jos East Local Government Area"",""pl Godong Ward"",""pl Kayarda Primary Health centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Kanke Local Government Area"",""pl Shiwer Ward"",""pl Shiwer Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Kanam Local Government Area"","""",""pl Namanar Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Qua'an Pan Local Government Area"",""pl Kwande Ward"",""pl Turniang Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Langtang South Local Government Area"","""",""pl Gamaki Ward"",""75.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Barkin Ladi Local Government Area"",""pl Mazat Ward"",""pl Fanmun Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Kanke Local Government Area"",""pl Kabwir Pada Ward"",""pl Lur Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Barkin Ladi Local Government Area"",""pl Kakuruk Ward"",""pl Kakuruk Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Mangu Local Government Area"",""pl Mangun Ward"",""pl Nyemdung Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Bokkos Local Government Area"","""",""pl Kamwai Ward"",""75.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Barkin Ladi Local Government Area"",""pl Kura Falls Ward"",""pl Uyurai Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Pankshin Local Government Area"",""pl Pankshin Ward"",""pl Pankshin Government College Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Barkin Ladi Local Government Area"",""pl Heipang ward"",""pl Dapam Memorial Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Mikang Local Government Area"",""pl Koenoem A Ward"",""pl Lifidi Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"","""","""",""pl Jos South Local Government Area"",""98.4"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Qua'an Pan Local Government Area"",""pl Moeda/Shangfuup Ward"",""pl Moeda/Shangfuup Cottage Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Bassa Local Government Area"","""",""pl Buji Ward (Bassa)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Jos East Local Government Area"","""",""pl Shere East Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Jos South Local Government Area"",""pl Kuru Ward B"",""pl GSTC Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Riyom Local Government Area"",""pl Rim Ward"",""pl Angwan-Wereng Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Mikang Local Government Area"","""",""pl Koenoem A Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Mangu Local Government Area"",""pl Kombun Ward"",""pl Ruvwang Primary Health Care"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Kanam Local Government Area"",""pl Dengi Ward"",""pl Shukura Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Langtang North Local Government Area"",""pl Kuffen Ward B"",""pl Comfort Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""pl Plateau State"",""pl Barkin Ladi Local Government Area"",""pl Mazat Ward"",""pl Rahol Mazat Primary Health Centre"",""100.0"""
