"Data,""Organisation unit"",""Organisation unit"",""Organisation unit"",""Organisation unit"",""Organisation unit"",""Value"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Fune Local Government Area"",""yo Daura-A Ward"",""yo Bulanyiwa Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Gulani Local Government Area"",""yo Bularafa Ward"",""yo Shishi Waji Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Yunusari Local Government Area"","""",""yo Kafiya Ward"",""80.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Nangere Local Government Area"",""yo Kukuri Ward"",""yo Kukuri (State) Maternity and Child Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Machina Local Government Area"","""",""yo Kukayasku Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Bade Local Government Area"",""yo Katuzu Ward"",""yo Bade Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Bursari Local Government Area"",""yo Dapchi Ward"",""yo Ibrahim GeidamMaternity and Child Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Fika Local Government Area"","""",""yo Janga Ward"",""55.6"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Damaturu Local Government Area"",""yo Damakasu Ward"",""yo Damakasu Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Bade Local Government Area"","""",""yo Gwio Kura Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Yunusari Local Government Area"",""yo Mairari Ward"",""yo Buhari Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Yunusari Local Government Area"",""yo Zaji Dumbol Zai Ward"",""yo Dumbal Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Fika Local Government Area"","""",""yo Fika Anze Ward"",""75.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Potiskum Local Government Area"","""",""yo Ngojin Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Machina Local Government Area"",""yo Dole Ward"",""yo Burdumaram Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Fune Local Government Area"",""yo Kayeri Ward"",""yo Kayeri Maternity and Child Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Karasuwa Local Government Area"",""yo Karasuwa Garin Guna Ward"",""yo Mallam Musari Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"","""","""",""yo Jakusko Local Government Area"",""75.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Gujba Local Government Area"","""",""yo Mutai Ward"",""66.7"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Nangere Local Government Area"",""yo Watinane Ward"",""yo Baraniya Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Yusufari Local Government Area"",""yo Gumshi Ward"",""yo Gumshi Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Jakusko Local Government Area"",""yo Girgir Bayam Ward"",""yo Garin Biri Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Nguru Local Government Area"",""yo Afunori Ward"",""yo Mirwa Heath Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Damaturu Local Government Area"",""yo Murfa Kalam Ward"",""yo Murfa Kalam Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Bursari Local Government Area"","""",""yo Dapchi Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Potiskum Local Government Area"",""yo Dogonini Ward"",""yo Yindiski Maternity and Child Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Fune Local Government Area"",""yo Alagarno Ward"",""yo Alagarno Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Geidam Local Government Area"",""yo Fukurti Ward"",""yo Fukurti Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Gulani Local Government Area"",""yo Gabai Ward"",""yo Gabai Dispensary (Gulani)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Yunusari Local Government Area"",""yo Degeltura Ward"",""yo Degeltura Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Gujba Local Government Area"",""yo Mutai Ward"",""yo Mutai Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Gujba Local Government Area"",""yo Mutai Ward"",""yo Dadewel Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Tarmuwa Local Government Area"",""yo Mafa Ward"",""yo Mafa Maternity and Child Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Yusufari Local Government Area"",""yo Yusufari Ward"",""yo Yusufari Comprehensive Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Fune Local Government Area"",""yo Daura-B Ward"",""yo Sabongari Idi-Barde Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Bursari Local Government Area"",""yo Guba Dapso Ward"",""yo Gilbasu Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Gujba Local Government Area"",""yo Gujba Ward"",""yo Katarko Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Nangere Local Government Area"",""yo Nangere Ward"",""yo Old Nangere Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Karasuwa Local Government Area"","""",""yo Waro Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Karasuwa Local Government Area"","""",""yo Shekka Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Jakusko Local Government Area"",""yo Dumbari Ward"",""yo Ariri Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Nangere Local Government Area"",""yo Pakarau_Duddaye Ward"",""yo Biriri Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Karasuwa Local Government Area"",""yo Gasma Ward"",""yo Gadar Dinya Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Potiskum Local Government Area"",""yo Danchuwa Ward"",""yo Garin Abba Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Nangere Local Government Area"",""yo Darin Langawa Ward"",""yo Dagare Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Nangere Local Government Area"",""yo Watinane Ward"",""yo Dugum Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"","""","""",""yo Tarmuwa Local Government Area"",""71.4"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Tarmuwa Local Government Area"",""yo Biriri Ward"",""yo Biriri Dispensary (Tarmuwa)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Fune Local Government Area"","""",""yo Mashio Ward"",""60.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Bade Local Government Area"","""",""yo Sarkin Hausawa Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Tarmuwa Local Government Area"",""yo Jumbam Ward"",""yo Jumbam Maternity and Child Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Geidam Local Government Area"",""yo Jororo Ward"",""yo Darro Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Geidam Local Government Area"","""",""yo Balle Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Yunusari Local Government Area"",""yo Dilala Kalgi Ward"",""yo Kakanderi Dispensary (Yanusari)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Machina Local Government Area"",""yo Machina Ward"",""yo Machina Comprehensive Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Nangere Local Government Area"",""yo Nangere Ward"",""yo Nangere General Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Jakusko Local Government Area"",""yo Jawur Katamma Ward"",""yo Lamarbago Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Machina Local Government Area"",""yo Kukayasku Ward"",""yo Kukayasku Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Geidam Local Government Area"",""yo Gumsa Ward"",""yo Alhajiri Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Gulani Local Government Area"","""",""yo Gagure Ward"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Nguru Local Government Area"",""yo Bulanguwa Ward"",""yo Balanguwa Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Jakusko Local Government Area"",""yo Jaba Ward"",""yo Jaba Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Karasuwa Local Government Area"",""yo Karasuwa Galu Ward"",""yo Karasuwa Galu Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Yunusari Local Government Area"","""",""yo Yunusari Ward"",""66.7"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Bursari Local Government Area"",""yo Kurnawa Ward"",""yo Abbari Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Machina Local Government Area"",""yo Maskandare Ward"",""yo Maskandare Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Potiskum Local Government Area"",""yo Danchuwa Ward"",""yo Garin Makwai Maternal and Child Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Gulani Local Government Area"","""",""yo Gabai Ward"",""75.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Fika Local Government Area"",""yo Gudi Dozi Ward"",""yo Garin Alaramma Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Nangere Local Government Area"",""yo Degubi Ward"",""yo Degubi Model Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Fika Local Government Area"",""yo Gadaka Shembire Ward"",""yo Garin Goge Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Jakusko Local Government Area"","""",""yo Muguram Ward"",""33.3"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Fika Local Government Area"",""yo Garu Ward"",""yo Garin Tongo Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Nangere Local Government Area"",""yo Darin Langawa Ward"",""yo Dorawa Dadi Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Yusufari Local Government Area"",""yo Bulatura Ward"",""yo Sherfude dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Fune Local Government Area"","""",""yo Daura-A Ward"",""66.7"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Nguru Local Government Area"",""yo Bulabulin Ward"",""yo Nguru Maternal and Child Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Fune Local Government Area"",""yo Mashio Ward"",""yo Murba Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Nangere Local Government Area"",""yo Nangere Ward"",""yo Sabongari Maternity and Child Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Jakusko Local Government Area"",""yo Zab Dachia Ward"",""yo Amshi Maternity and Child Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Potiskum Local Government Area"","""",""yo Yerimaram Ward"",""80.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Bursari Local Government Area"",""yo Kurnawa Ward"",""yo Kurnawa Mother and Child Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Fune Local Government Area"","""",""yo Damagum-B Ward"",""75.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Potiskum Local Government Area"","""",""yo Bolewa-A Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Fune Local Government Area"",""yo Ngelzarma-B Ward"",""yo Ngelshengele Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Machina Local Government Area"","""",""yo Maskandare Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Bade Local Government Area"","""",""yo Sugum Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Potiskum Local Government Area"",""yo Bare-Bari Ward"",""yo Anguwan Jaji Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Yusufari Local Government Area"",""yo Kumagannam Ward"",""yo Masassara Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Yusufari Local Government Area"",""yo Guya Ward"",""yo Kaluwa Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Geidam Local Government Area"",""yo Kusur Ward"",""yo Kusur Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Potiskum Local Government Area"","""",""yo Dogonini Ward"",""40.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"","""","""",""yo Damaturu Local Government Area"",""55.6"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Fune Local Government Area"",""yo Kollere Kafaje Ward"",""yo Balarabe Maternal and Child Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Bursari Local Government Area"",""yo Juliri Damnawa Ward"",""yo Juluri Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Yunusari Local Government Area"",""yo Yunusari Ward"",""yo Yunusari Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Fika Local Government Area"",""yo Mubi Fusami Ward"",""yo Garin Wayo Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Karasuwa Local Government Area"",""yo Gasma Ward"",""yo Tabawa Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Bursari Local Government Area"",""yo Dapchi Ward"",""yo Bade Gana Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Fune Local Government Area"",""yo Mashio Ward"",""yo Shanga Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Tarmuwa Local Government Area"",""yo Biriri Ward"",""yo Tasha Fulani Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Geidam Local Government Area"",""yo Hausari Ward (Geidam)"",""yo Geidam Maternity and Child Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Machina Local Government Area"",""yo Bogo Ward"",""yo Karmashe Health Cljnic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Fune Local Government Area"","""",""yo Kayeri Ward"",""71.4"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Yunusari Local Government Area"",""yo Mairari Ward"",""yo Bulabulin Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Yunusari Local Government Area"",""yo Mairari Ward"",""yo Jigage Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Bade Local Government Area"","""",""yo Sabon Gari Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Yunusari Local Government Area"",""yo Dilala Kalgi Ward"",""yo Dilala Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Bursari Local Government Area"",""yo Guba Dapso Ward"",""yo Marari Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Karasuwa Local Government Area"",""yo Gasma Ward"",""yo Gari Ahmadu Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"","""","""","""",""yo Yobe State"",""74.8"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Gulani Local Government Area"","""",""yo Tetteba Ward"",""33.3"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Machina Local Government Area"",""yo Machina Ward"",""yo Abuja Maternal and Child Health"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Bade Local Government Area"",""yo Lawan Fannami Ward"",""yo Babuje Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Bade Local Government Area"",""yo Sugum Ward"",""yo Tagama Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Tarmuwa Local Government Area"","""",""yo Biriri Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"","""","""",""yo Yusufari Local Government Area"",""42.9"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Nangere Local Government Area"",""yo Dawasa Ward"",""yo Dawasa Maternity and Child (State) Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Yunusari Local Government Area"",""yo Yunusari Ward"",""yo Yunusari Comprehensive Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Jakusko Local Government Area"","""",""yo Lafiya Loiloi Ward"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Karasuwa Local Government Area"",""yo Karasuwa Garin Guna Ward"",""yo Kilbuwa Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Karasuwa Local Government Area"",""yo Karasuwa Garin Guna Ward"",""yo Boridi Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Potiskum Local Government Area"",""yo Yerimaram Ward"",""yo Nahuta Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Yunusari Local Government Area"",""yo Mairari Ward"","" yo Mandamari Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Yunusari Local Government Area"",""yo Mairari Ward"",""yo Nganzai Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Bade Local Government Area"","""",""yo Dagona Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Machina Local Government Area"",""yo Taganama Ward"",""yo Taganama Health Clinjc"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Bursari Local Government Area"",""yo Bayamari Ward"",""yo Damaya Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Bursari Local Government Area"","""",""yo Guji Metalari Ward"",""80.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Geidam Local Government Area"","""",""yo Hausari Ward (Geidam)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Fika Local Government Area"",""yo Gudi Dozi Ward"",""yo Dole Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Nangere Local Government Area"","""",""yo Watinane Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Damaturu Local Government Area"",""yo Damaturu Central Ward"",""yo State Specialist Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Yusufari Local Government Area"","""",""yo Gumshi Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Bursari Local Government Area"",""yo Guba Dapso Ward"",""yo Sunowa Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Nguru Local Government Area"",""yo Bulanguwa Ward"",""yo Nguru Federal Model Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""yo Yobe State"",""yo Jakusko Local Government Area"",""yo Jaba Ward"",""yo Dan Takuni Health Centre"",""100.0"""
