"Data,""Organisation unit"",""Organisation unit"",""Organisation unit"",""Organisation unit"",""Organisation unit"",""Value"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Kaura Namoda Local Government Area"","""",""za Kungurki Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Talata Mafara Local Government Area"",""za Kayaye Ward"",""za Tunfafiya Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Maru Local Government Area"",""za Bindin Ward"",""za Mutunji Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Gusau Local Government Area"",""za Wanke Ward"",""za Wanke Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Anka Local Government Area"",""za Wuya Ward"",""za Tsabta Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Zurmi Local Government Area"",""za Kwashabawa Ward"",""za Gidan Jaja Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Shinkafi Local Government Area"",""za Jangeru Ward (Shinkafi)"",""za Baice Community Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Tsafe Local Government Area"",""za Yandoto Ward"",""za Marke Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Maru Local Government Area"",""za Dankurmi Ward"",""za Getso Dispensary (Maru)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Zurmi Local Government Area"",""za Boko Ward"",""za Gidan Dan Zara Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Gummi Local Government Area"",""za Uban Dawaki Ward"",""za Gidan Kade Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Kaura Namoda Local Government Area"",""za Kungurki Ward"",""za Janzakawa Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Bakura Local Government Area"",""za Rini Ward"",""za Rini Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Bukkuyum Local Government Area"",""za Bukkuyum Ward"",""za Bukkuyum Orphans and Privillage Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Shinkafi Local Government Area"",""za Kurya Ward (Shinkafi)"",""za Gangara Dispensary (Kurya)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Maradun Local Government Area"","""",""za Damaga/Gama Giwa Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Gusau Local Government Area"",""za Wanke Ward"",""za Karal Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Zurmi Local Government Area"",""za Moriki Ward"",""za Moriki Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Shinkafi Local Government Area"","""",""za Shinkafi North Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Maru Local Government Area"",""za Bingi Ward"",""za Borwaye Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Birnin Magaji Local Government Area"",""za Birnin Magaji Ward (Birnin Magaji)"",""za Magare Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Birnin Magaji Local Government Area"",""za Nasarawa Mailayi Ward"",""za Nasarawa Mailayi Basic Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Gusau Local Government Area"","""",""za Magami Ward"",""83.3"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Bukkuyum Local Government Area"",""za Nasarawa Ward (Burkullu)"",""za Kamaru T/Rogo Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Bungudu Local Government Area"",""za Bungudu Ward"",""za Saye Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Kaura Namoda Local Government Area"",""za Sarkin Mafara/Sarkin Barya Ward"",""za Kaura Namoda Orphan and Less Previlage Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Gusau Local Government Area"",""za Ruwan Bore Ward"",""za Maijatau Dipsensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"","""","""",""za Tsafe Local Government Area"",""91.7"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Tsafe Local Government Area"","""",""za Chediya Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Zurmi Local Government Area"",""za Mayasa Kuturu Ward"",""za Koluwai Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Kaura Namoda Local Government Area"",""za Sakajiki Ward"",""za Badako Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Gusau Local Government Area"",""za Tudun Wada Ward"",""za Cakal Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Maru Local Government Area"",""za Dangulbi Ward"",""za Wabi Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Birnin Magaji Local Government Area"",""za Nasarawa Mailayi Ward"",""za Kiyawa Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Birnin Magaji Local Government Area"",""za Gora Ward"",""za Gora Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Tsafe Local Government Area"","""",""za Tsafe Central Ward"",""81.8"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Bakura Local Government Area"",""za Birnin Tudu Ward (Bakura)"",""za Dankaiwa Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Talata Mafara Local Government Area"",""za Kagara Ward (Talata Mafara)"",""za Kagara General Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Shinkafi Local Government Area"",""za Katuru Ward"",""za Mallamawa Community Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Gummi Local Government Area"",""za Bardoki Ward"",""za Tagadi Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Tsafe Local Government Area"",""za Danjibga Ward"",""za Kwalfada Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Maru Local Government Area"",""za Dangulbi Ward"",""za Dangulbi Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Gusau Local Government Area"",""za Tudun Wada Ward"",""za Karazau Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Bungudu Local Government Area"",""za Furfuri Kwaikwai Ward"",""Za Kukan Nini Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Talata Mafara Local Government Area"",""za Makera/Take Tsaba Ward"",""za Takoki Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Zurmi Local Government Area"","""",""za Rukudawa Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Zurmi Local Government Area"",""za Boko Ward"",""za Dumfawa Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Anka Local Government Area"",""za Matseri Ward"",""za Kwanar Maje Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Maru Local Government Area"","""",""za Bingi Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Maru Local Government Area"",""za Dansadau Ward"",""za Maigoge Community Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Bukkuyum Local Government Area"",""za Kyaram Ward"",""za Ruwan Kura Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Anka Local Government Area"","""",""za Magaji Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Gusau Local Government Area"",""za Rijiya Ward"",""za Agama Lafiya Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Anka Local Government Area"",""za Galadima Ward (Anka)"",""za Inwala Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Kaura Namoda Local Government Area"","""",""za Gabake Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Talata Mafara Local Government Area"",""za Galadima Ward (Talata Mafara)"",""za Talata Mafara Orphans and Less Privilage Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Maru Local Government Area"","""",""za Dangulbi Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Talata Mafara Local Government Area"",""za Kayaye Ward"",""za Duduma Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Zurmi Local Government Area"",""za Moriki Ward"",""za Moriki General Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Anka Local Government Area"",""za Bagega Ward"",""za Tungar Kudaku Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Maradun Local Government Area"",""za Kaya Ward"",""za Sububu Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Kaura Namoda Local Government Area"",""za Kyanbarawa Ward"",""za Famfifi Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Maru Local Government Area"",""za Dansadau Ward"",""za Ruwan Tofa Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Zurmi Local Government Area"",""za Kanwa Ward"",""za Kanwa Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Maru Local Government Area"",""za Dankurmi Ward"",""za Farin Ruwan Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Talata Mafara Local Government Area"","""",""za Gwaram Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Talata Mafara Local Government Area"",""za Garbadu Ward"",""za Tungar Bai Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Gusau Local Government Area"","""",""za Rijiya Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Bukkuyum Local Government Area"",""za Zarummai Ward"",""za Tashar Taya Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Bungudu Local Government Area"",""za Furfuri Kwaikwai Ward"",""za Runji Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Gusau Local Government Area"",""za Sabon Gari Ward (Gusau)"",""za Bamaiyi Private Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Kaura Namoda Local Government Area"",""za Kurya Ward (Kaura Namoda)"",""za Tungar Haruna Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Bakura Local Government Area"",""za Nasarawa Ward (Bakura)"",""za Nasarawa Dispensary (Nasarawa)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Gusau Local Government Area"",""za Mada Ward"",""za Shemori Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Gusau Local Government Area"",""za Galadima Ward (Gusau)"",""za Gusau Orphans and Less Previlage Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Maradun Local Government Area"","""",""za Kaya Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Talata Mafara Local Government Area"","""",""za Kagara Ward (Talata Mafara)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Talata Mafara Local Government Area"",""za Makera/Take Tsaba Ward"",""za Tungar Tsaka Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Maru Local Government Area"",""za Kuyanbana Ward"",""za Dandalla Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Anka Local Government Area"",""za Dan Galadima Ward"",""za Anka Psychiatric Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Birnin Magaji Local Government Area"",""za Damfami Sabon Birnin Ward"",""za Gidan Namaganga Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Zurmi Local Government Area"","""",""za Kwashabawa Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Bakura Local Government Area"","""",""za Yarkofoji Ward"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Kaura Namoda Local Government Area"",""za Dan Isa Ward"",""za Dogon Kade Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Birnin Magaji Local Government Area"",""za Nasarawa Mailayi Ward"",""za Dutsin Wake Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Talata Mafara Local Government Area"",""za Sauna Ruwanngora Ward"",""za Unguwar Shanu Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Bungudu Local Government Area"",""za Bela Rawayya Ward"",""za Lango Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Bakura Local Government Area"",""za Bakura Ward"",""za Bakura General Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Bakura Local Government Area"",""za Dankadu Ward"",""za Rane Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Tsafe Local Government Area"",""za Tsafe Central Ward"",""za Tsafe General Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Tsafe Local Government Area"",""za Yandoto Ward"",""za Unguwar Dan Umma Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Gummi Local Government Area"",""za Falale Ward"",""za Iyaka Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Zurmi Local Government Area"",""za Dauran Birnin Tsaba Ward"",""za Garin Mai Tsaba Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Maradun Local Government Area"",""za Damaga/Gama Giwa Ward"",""za Damaga Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Gummi Local Government Area"",""za Birnin Tudu Ward (Gummi)"",""za Leshi Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"","""","""",""za Bungudu Local Government Area"",""87.3"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Maru Local Government Area"",""za Maru Ward"",""za Maru General Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Maru Local Government Area"",""za Dankurmi Ward"",""za Maimarahu Dispensary"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Bungudu Local Government Area"",""za Gada Karakai Ward"",""za Karakai Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""za Zamfara State"",""za Kaura Namoda Local Government Area"",""za Kyanbarawa Ward"",""za Kasuwar Daji Primary Health Centre"",""100.0"""
