"Data,""Organisation unit"",""Organisation unit"",""Organisation unit"",""Organisation unit"",""Organisation unit"",""Value"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Ogba/Egbema/Ndoni Local Government Area"",""ri Ogba/Egbema/Ndoni Ward 8"",""ri Abubuka Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Okrika Local Government Area"","""",""ri Okrika Ward 3"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"","""","""",""ri Akuku Toru Local Government Area"",""87.5"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Degema Local Government Area"",""ri Degema Ward 16"",""ri Bile Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Port-Harcourt Local Government Area"",""ri Port-Harcourt Unknown Ward"",""ri Phoenix Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Okrika Local Government Area"",""ri Okrika Ward 9"",""ri Okujagu Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Port-Harcourt Local Government Area"",""ri Port-Harcourt Unknown Ward"",""ri Riverside 1 Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Eleme Local Government Area"",""ri Eleme Unknown Ward"",""ri Socton Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Ogba/Egbema/Ndoni Local Government Area"","""",""ri Ogba/Egbema/Ndoni Ward 7"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Etche Local Government Area"",""ri Etche Ward 14"",""ri Egbeke Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Port-Harcourt Local Government Area"",""ri Port Harcourt Ward 1"",""ri Morning Star Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"","""","""",""ri Khana Local Government Area"",""62.5"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Opobo/Nkoro Local Government Area"",""ri Opobo Nkoro ward 9"",""ri Nkoro  Model Primary  Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Port-Harcourt Local Government Area"",""ri Port-Harcourt Unknown Ward"",""ri Maritex Maternity Home"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Khana Local Government Area"",""ri Khana  Ward 4"",""ri Zor-Sogho Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Port-Harcourt Local Government Area"",""ri Port-Harcourt Unknown Ward"",""ri St Nicholas Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Etche Local Government Area"","""",""ri Etche Ward 4"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Port-Harcourt Local Government Area"",""ri Port-Harcourt Unknown Ward"",""ri Diobu Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Eleme Local Government Area"",""ri Eleme Ward 7"",""ri Naval Medical Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Akuku Toru Local Government Area"",""ri Akuku Toru Ward 13"",""ri Abonnema General Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Omumma Local Government Area"",""ri Omumma Ward 3"",""ri Obiohia Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Oyigbo Local Government Area"","""",""ri Oyigbo Ward 10"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Andoni Local Government Area"",""ri Andoni Ward 8"",""ri Ajakajak Health Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Port-Harcourt Local Government Area"",""ri Port-Harcourt Unknown Ward"",""ri Bereton Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Ogba/Egbema/Ndoni Local Government Area"",""ri Ogba/Egbema/Ndoni Ward 7"",""ri Ikiri Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Tai Local Government Area"","""",""ri Tai Ward 3"",""66.7"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Port-Harcourt Local Government Area"",""ri Port-Harcourt Unknown Ward"",""ri Balm W Gilead Medical Services"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Akuku Toru Local Government Area"",""ri Akuku Toru Ward 14"",""ri Obonoma Model Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Port-Harcourt Local Government Area"",""ri Port-Hartcourt Ward 4"",""ri Sick Bay City Council"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Obio/Akpor Local Government Area"","""",""ri Obio/Akpor Ward 17"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Tai Local Government Area"",""ri Tai Ward 6"",""ri Gio Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Port-Harcourt Local Government Area"",""ri Port-Hartcourt Ward 5"",""ri Bundu-Ama Primary Health Centre,"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Ahoada West Local Government Area"",""ri Ahoada West  Ward 1"",""ri Akinima Model Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Port-Harcourt Local Government Area"",""ri Port-Harcourt Unknown Ward"",""ri Batubonye Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Andoni Local Government Area"",""ri Andoni Ward 7"",""ri Egberumug Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Asari-Toru Local Government Area"",""ri Asari-Toru Ward 12"",""ri Ido Model Primary Health Centre (Asari-Toru)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Obio/Akpor Local Government Area"","""",""ri Obio/Akpor Ward 16"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Port-Harcourt Local Government Area"",""ri Port-Hartcourt Ward 3"",""ri Orije Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Ogba/Egbema/Ndoni Local Government Area"","""",""ri Ogba/Egbema/Ndoni Ward 1"",""27.3"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Port-Harcourt Local Government Area"",""ri Port-Harcourt Unknown Ward"",""ri CEE Clinic and Maternity"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Port-Harcourt Local Government Area"",""ri Port-Harcourt Unknown Ward"",""ri Tari-Bed Consult Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Port-Harcourt Local Government Area"","""",""ri Port-Hartcourt Ward 19"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Ikwerre Local Government Area"","""",""ri Ikwerre Ward 12"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Port-Harcourt Local Government Area"",""ri Port-Hartcourt Ward 4"",""ri Government House Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Port-Harcourt Local Government Area"",""ri Port-Hartcourt Ward 20"",""ri Abuloma Primary Health Centre,"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Khana Local Government Area"","""",""ri Khana  Ward 17"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Etche Local Government Area"","""",""ri Etche Ward 14"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Obio/Akpor Local Government Area"",""ri Obio/Akpor Ward 17"",""ri University of Education Medical Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Andoni Local Government Area"",""ri Andoni Ward 1"",""ri Ngo Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Akuku Toru Local Government Area"","""",""ri Akuku Toru Ward 17"",""75.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Oyigbo Local Government Area"",""ri Oyigbo Ward 1"",""ri Okoloma Health Post"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Degema Local Government Area"",""ri Degema Ward 11"",""ri Degema General Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Obio/Akpor Local Government Area"",""ri Obio/Akpor Ward 4"",""ir Rumuodomaya Model Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Okrika Local Government Area"",""ri Okrika Ward 5 "",""ri Kalio-Ama Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Tai Local Government Area"",""ri Tai Ward 5"",""ri Kira Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Eleme Local Government Area"",""ri Eleme Ward 3"",""ri Nchia General Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Emuoha Local Government Area"",""ri Emuoha Ward 10"",""ri Omudioga Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Ahoada East Local Government Area"","""",""ri Ahoada East Ward 10"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"","""","""",""ri Tai Local Government Area"",""93.8"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Obio/Akpor Local Government Area"",""ri Obio/Akpor Ward 11"",""ri Rumueme Model Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Etche Local Government Area"","""",""ri Etche Ward 1"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Ikwerre Local Government Area"",""ri Ikwerre Ward 4"",""ri Elele Army Barracks MRS Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Asari-Toru Local Government Area"",""ri Asari-Toru Ward 12"",""ri Vasty Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Etche Local Government Area"",""ri Etche Ward 5"",""ri Okoroagu Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Okrika Local Government Area"",""ri Okrika Ward 9"",""ri Oba-Ama Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Asari-Toru Local Government Area"",""ri Asari-Toru Ward 2"",""ri Buguma General Hospital (Asari-Toru)"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Obio/Akpor Local Government Area"","""",""ri Obio/Akpor Ward 14"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Andoni Local Government Area"","""",""ri Andoni Ward 6"",""50.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Port-Harcourt Local Government Area"",""ri Port-Harcourt Unknown Ward"",""ri Biedomo Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Eleme Local Government Area"",""ri Eleme Ward 7"",""ri Oune Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Ogba/Egbema/Ndoni Local Government Area"",""ri Ogba/Egbema/Ndon Ward 17"",""ri Akabta Health Centre "",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Abua/Odual Local Government Area"",""ri Abua/Odual Ward 13  "",""ri Anyu Model Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Emuoha Local Government Area"","""",""ri Emuoha Ward 14"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Obio/Akpor Local Government Area"",""ri Obio/Akpor Ward 16"",""ri Ozuoba Model Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Eleme Local Government Area"",""ri Eleme Ward 7"",""ri Onne Model Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Eleme Local Government Area"",""ri Eleme Ward 5"",""ri Ekporo Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Port-Harcourt Local Government Area"",""ri Port-Harcourt Unknown Ward"",""ri Ivory Clinic and Maternity"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Port-Harcourt Local Government Area"","""",""ri Port-Hartcourt Ward 18"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"","""","""",""ri Ikwerre Local Government Area"",""87.1"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Degema Local Government Area"",""ri Degema Ward 14"",""ri Obuama Model Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Port-Harcourt Local Government Area"",""ri Port-Harcourt Unknown Ward"",""ri Life Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Obio/Akpor Local Government Area"",""ri Obio/Akpor Ward 15"",""ri St. Elizabeth Hospital"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Asari-Toru Local Government Area"",""ri Asari-Toru Ward 11"",""ri Abalama Model Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Obio/Akpor Local Government Area"",""ri Obio/Akpor Ward 5"",""ri Amegain Family Health Services Clinic"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Eleme Local Government Area"",""ri Eleme Ward 9"",""ri Akpajo Model Primary Health Centre"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Khana Local Government Area"","""",""ri Khana  Ward 10"",""100.0"""
"NHMIS Monthly Summary (version 2013) Reporting rate,""ng Federal Government"",""ri Rivers State"",""ri Ogba/Egbema/Ndoni Local Government Area"",""ri Ogba/Egbema/Ndoni Ward 8"",""ri Ogbogu Health Centre"",""100.0"""
