LGA;Ward;Settlement;Facility;Type;Ownership;Address;Longitude;Latitude
Accra;Ashiedu Keteke;;Kotobabi;;;;;
Accra;Ashiedu Keteke;;Kwaotsuru CHPS Zone;;;;;
Accra;Ashiedu Keteke;;Ladidi CHPS Zone;;;;;
Accra;Ashiedu Keteke;;Legon Hospital;;;;;
Accra;Ashiedu Keteke;;Maamobi General Hospital;;;;;
Accra;Ashiedu Keteke;;Mallam Atta Clinic;;;;;
Accra;Ashiedu Keteke;;Martins Med. Clinic;;;;;
Accra;Ashiedu Keteke;;Medifem Hospital;;;;;
Accra;Ashiedu Keteke;;Mrs Dua Maternity Home;;;;;
Accra;Ashiedu Keteke;;Nima 441 CHPS Zone;;;;;
Accra;Ashiedu Keteke;;Nima Government Clinic;;;;;
Accra;Ashiedu Keteke;;North Dzorwulu CHPS Zone;;;;;
Accra;Ashiedu Keteke;;Nyaho Hospital;;;;;
Accra;Ashiedu Keteke;;Obaatanpa Womens Hospital;;;;;
Accra;Ashiedu Keteke;;Pigfarm CHPS Zone;;;;;
Accra;Ashiedu Keteke;;Queens Medical Centre;;;;;
Accra;Ashiedu Keteke;;Riverside CHPS Zone;;;;;
Accra;Ashiedu Keteke;;Roman Ridge CHPS;;;;;
Accra;Ashiedu Keteke;;Ruga CHPS Zone;;;;;
Accra;Ashiedu Keteke;;Salvation Army Clinic;;;;;
Accra;Ashiedu Keteke;;Sape Agbo Hospital;;;;;
Accra;Ashiedu Keteke;;St Martins Clinic;;;;;
Accra;Ashiedu Keteke;;Sulemana Memorial Hospital;;;;;
Accra;Ashiedu Keteke;;Tesano CHPS;;;;;
Accra;Ashiedu Keteke;;Urban Aid;;;;;
Accra;Ashiedu Keteke;;Vics Maternity Home;;;;;
Accra;Ashiedu Keteke;;Westland Clinic;;;;;
Accra;Okai Koi;;Accra Police Depo Clinic;;;;;
Accra;Okai Koi;;Achimota Hospital;;;;;
Accra;Okai Koi;;Achimota School Sickbay;;;;;
Accra;Okai Koi;;Achimota Transport Terminal Clinic;;;;;
Accra;Okai Koi;;Al Ayar Clinic ITC;;;;;
Accra;Okai Koi;;Alogboshie CHPS;;;;;
Accra;Okai Koi;;Ankam (Accra) Medicare Centre;;;;;
Accra;Okai Koi;;Apenkwa CHPS Zone;;;;;
Accra;Okai Koi;;Ark Clinic;;;;;
Accra;Okai Koi;;Avenor CHPS;;;;;
Accra;Okai Koi;;Becky's Chemist;;;;;
Accra;Okai Koi;;Blessing Clinic;;;;;
Accra;Okai Koi;;Cocoa Clinic;;;;;
Accra;Okai Koi;;Eden Family Hospital;;;;;
Accra;Okai Koi;;Emmanuel Community Clinic;;;;;
Accra;Okai Koi;;Faith (Accra) Mission Hospital;;;;;
Accra;Okai Koi;;Greenhand Clinic;;;;;
Accra;Okai Koi;;Hobats Clinic;;;;;
Accra;Okai Koi;;Holy Trinity Hospital;;;;;
Accra;Okai Koi;;Kaneshie Polyclinic;;;;;
Accra;Okai Koi;;Lakeside Clinic;;;;;
Accra;Okai Koi;;Lapaz Community Hopital;;;;;
Accra;Okai Koi;;Lighthouse Mission Hospital;;;;;
Accra;Okai Koi;;Love Community Clinic;;;;;
Accra;Okai Koi;;Megavest Medical Centre;;;;;
Accra;Okai Koi;;Midway Clinic;;;;;
Accra;Okai Koi;;Modern Care Clinic;;;;;
Accra;Okai Koi;;Opman Clinic;;;;;
Accra;Okai Koi;;Optimum Medical Clinic;;;;;
Accra;Okai Koi;;Prince of Peace Maternity Home;;;;;
Accra;Okai Koi;;Rabenrich Maternity;;;;;
Accra;Okai Koi;;Sight for Africa Clinic;;;;;
Accra;Okai Koi;;Theresa Maternity Home;;;;;
Accra;Osu Klottey;;Accra Mental Hospital;;;;;
Accra;Osu Klottey;;Adabraka CHPS Zone;;;;;
Accra;Osu Klottey;;Adabraka Polyclinic;;;;;
Accra;Osu Klottey;;Amanda Maternity Home;;;;;
Accra;Osu Klottey;;Art Center CHPS;;;;;
Accra;Osu Klottey;;Asylum Down CHPS Zone;;;;;
Accra;Osu Klottey;;Bank Of Ghana Clinic;;;;;
Accra;Osu Klottey;;C & J Medicare Hospital;;;;;
Accra;Osu Klottey;;Castle Clinic;;;;;
Accra;Osu Klottey;;Civil Service Clinic;;;;;
Accra;Osu Klottey;;Dr Morton Clinic;;;;;
Accra;Osu Klottey;;Dua (accra) Clinic;;;;;
Accra;Osu Klottey;;Family Clinic;;;;;
Accra;Osu Klottey;;Goodwill Maternity Home;;;;;
Accra;Osu Klottey;;Graphic Clinic;;;;;
Accra;Osu Klottey;;Hajia Maternity Home;;;;;
Accra;Osu Klottey;;Iran Clinic;;;;;
Accra;Osu Klottey;;North Ridge Clinic;;;;;
Accra;Osu Klottey;;Odorna Clinic;;;;;
Accra;Osu Klottey;;Osu CHPS Zone;;;;;
Accra;Osu Klottey;;Osu Government Maternity Home;;;;;
Accra;Osu Klottey;;Osu Klottey Rabito Clinic;;;;;
Accra;Osu Klottey;;Osu Klottey VRA Hospital;;;;;
Accra;Osu Klottey;;Parliament Clinic;;;;;
Accra;Osu Klottey;;Rabenrich Maternity Home;;;;;
Accra;Osu Klottey;;Ridge Regional Hospital;;;;;
Accra;Osu Klottey;;Rige CHPS Zone;;;;;
Accra;Osu Klottey;;SIC/Bob Freeman Clinic;;;;;
Accra;Osu Klottey;;Tema Station Health Clinic;;;;;
Accra;Osu Klottey;;Trust Hospital(Osu);;;;;
Accra;Osu Klottey;;Tuc Clinic;;;;;
Accra;Osu Klottey;;Tudu CHPS Zone;;;;;
Ada East;Ada;;Ada Health Center;;;;;
Ada East;Ada;;Adedetsekope CHPS;;;;;
Ada East;Ada;;Agorkpo CHPS;;;;;
Ada East;Ada;;Azizanya CHPS;;;;;
Ada East;Ada;;Pute CHPS;;;;;
Ada East;Ada;;Teyekpitikope CHPS;;;;;
Ada East;Kasseh;;Ada East District Hospital;;;;;
Ada East;Kasseh;;Asigbeykope CHPS;;;;;
Ada East;Kasseh;;Dogo CHPS;;;;;
Ada East;Kasseh;;Health Star Clinic;;;;;
Ada East;Kasseh;;Kasseh Health Center;;;;;
Ada East;Kasseh;;Tamatoku CHPS;;;;;
Ada East;Pediatorkope;;Pediatorkope Health Center;;;;;
Adentan;Gbentanaa;;Adenta Clinic;;;;;
Adentan;Gbentanaa;;ADENTA OLD TOWN CHPS ZONE;;;;;
Adentan;Gbentanaa;;Basel Clinic And Maternity Home;;;;;
Adentan;Gbentanaa;;Commandos CHPS;;;;;
Adentan;Gbentanaa;;Crystal Eye Clinic;;;;;
Adentan;Gbentanaa;;Frafraha CHPS;;;;;
Adentan;Gbentanaa;;Frafraha Health Center;;;;;
Adentan;Gbentanaa;;Grace And Peace Clinic And Maternity Home;;;;;
Adentan;Gbentanaa;;Housing Down Clinic;;;;;
Adentan;Gbentanaa;;Mother Love Clinic;;;;;
Adentan;Gbentanaa;;Mother-love Hospital;;;;;
Adentan;Gbentanaa;;NEW LEGON CHPS ZONE;;;;;
Adentan;Gbentanaa;;Oyoko Clinic;;;;;
Adentan;Gbentanaa;;Ritz Area CHPS;;;;;
Adentan;Gbentanaa;;Trust Clinic;;;;;
Adentan;Koose;;Adenta-Amanfrom Health centre;;;;;
Adentan;Koose;;Amanfrom CHPS;;;;;
Adentan;Koose;;Amrahia chps zone;;;;;
Adentan;Koose;;Amrahia Health Center;;;;;
Adentan;Koose;;Ashiyie CHPS;;;;;
Adentan;Koose;;Ashyie Community Clinic;;;;;
Adentan;Koose;;Fulani Kope chps zone;;;;;
Adentan;Koose;;Health Gate Clinic;;;;;
Adentan;Koose;;Malejor CHPS;;;;;
Adentan;Koose;;Owusu Ansah CHPS;;;;;
Adentan;Koose;;Rci Mission Clinic And Laboratory;;;;;
Adentan;Koose;;St. John Of God clinic;;;;;
Adentan;Nii Ashale;;Aben woha CHPS zone;;;;;
Adentan;Nii Ashale;;Adaman chps Zones;;;;;
Adentan;Nii Ashale;;Agric Station Clinic;;;;;
Adentan;Nii Ashale;;Ashale Botwe Health Center;;;;;
Adentan;Nii Ashale;;Dr. Rose Clinic;;;;;
Adentan;Nii Ashale;;Grace And Peace Maternity Home;;;;;
Adentan;Nii Ashale;;Japan Down CHPS;;;;;
Adentan;Nii Ashale;;Liberty Maternity Home;;;;;
Adentan;Nii Ashale;;Nana Yaa Memorial Maternity Home;;;;;
Adentan;Nii Ashale;;Nanakrom CHPS;;;;;
Adentan;Nii Ashale;;New Nmai Dzor chps zone;;;;;
Adentan;Nii Ashale;;Nii Ashale Township CHPS;;;;;
Adentan;Nii Ashale;;Nsuo Anu CHPS;;;;;
Adentan;Nii Ashale;;Ogbojo chps zone;;;;;
Adentan;Nii Ashale;;Ogbojo Polyclinic;;;;;
Adentan;Nii Ashale;;OLD TOWN CHPS ZONE;;;;;
Adentan;Nii Ashale;;Peace Be Consultancy Clinic;;;;;
Adentan;Nii Ashale;;Robert Martins Clinic;;;;;
Adentan;Nii Ashale;;Tree of Life Clinic;;;;;
Adentan;Nii Ashale;;Universal Bethesda Clinic;;;;;
Adentan;Sutsurunaa;;Adjiringano Health Centre;;;;;
Adentan;Sutsurunaa;;Ghana Canada Medical Centre;;;;;
Adentan;Sutsurunaa;;Otano chps zone;;;;;
Adentan;Sutsurunaa;;Otinshie chps zone;;;;;
Adentan;Sutsurunaa;;Rinat Clinic;;;;;
Adentan;Sutsurunaa;;Rose Better Maternity Home;;;;;
Adentan;Sutsurunaa;;Twumasiwaa Memorial Clinic;;;;;
Ada West;Anyamam;;Anyaman Health Center;;;;;
Ada West;Anyamam;;Lolonya CHPS;;;;;
Ada West;Bornikope;;Bonikope Health Center;;;;;
Ada West;Bornikope;;Matsekope CHPS;;;;;
Ada West;Sege;;Afaideyegba CHPS;;;;;
Ada West;Sege;;Ceasekope CHPS;;;;;
Ada West;Sege;;Koni CHPS;;;;;
Ada West;Sege;;Luhuor CHPS;;;;;
Ada West;Sege;;Madavunu CHPS;;;;;
Ada West;Sege;;Sege Health Center;;;;;
Ashaiman;Amui Jor;;Aggiemay Maternity/Clinic;;;;;
Ashaiman;Amui Jor;;Comprehensive Abortion Care (CAC) Unit;;;;;
Ashaiman;Amui Jor;;Fitter Line CHPS;;;;;
Ashaiman;Amui Jor;;Marie Stopes;;;;;
Ashaiman;Amui Jor;;Middle East CHPS;;;;;
Ashaiman;Amui Jor;;Middle East Star Clinic;;;;;
Ashaiman;Amui Jor;;New Tulaku CHPS;;;;;
Ashaiman;Amui Jor;;St. Bernard Clinic;;;;;
Ashaiman;Blakpatsona;;Adakordzi CHPS Zone;;;;;
Ashaiman;Blakpatsona;;Big Bola CHPS Zone;;;;;
Ashaiman;Blakpatsona;;Jericho Clinic;;;;;
Ashaiman;Blakpatsona;;Official Town CHPS Zone;;;;;
Ashaiman;Blakpatsona;;St Mina Clinic;;;;;
Ashaiman;Blakpatsona;;Taabo Line CHPS Zone;;;;;
Ashaiman;Gbemi;;Adonai Clinic;;;;;
Ashaiman;Gbemi;;Ashaiman Community Hospital;;;;;
Ashaiman;Gbemi;;General Family Hospital;;;;;
Ashaiman;Gbemi;;Lebanon Zone 3 CHPS;;;;;
Ashaiman;Gbemi;;Lebanon Zone 4 CHPS;;;;;
Ashaiman;Gbemi;;Lebanon Zone 5 CHPS;;;;;
Ashaiman;Gbemi;;Lebanon Zone 5(2) CHPS;;;;;
Ashaiman;Maamomo;;Afenyo Memorial Clinic;;;;;
Ashaiman;Maamomo;;Asensu CHPS Zone;;;;;
Ashaiman;Maamomo;;Maamomo CHPS Zone;;;;;
Ashaiman;Maamomo;;Mexioco CHPS Zone;;;;;
Ashaiman;Maamomo;;Okanta Clinic;;;;;
Ashaiman;Maamomo;;Roman Down CHPS Zone;;;;;
Ashaiman;Mantseman;;Adarkope CHPS Zone;;;;;
Ashaiman;Mantseman;;Adarkorpe CHPS;;;;;
Ashaiman;Mantseman;;Jericho CHPS Zone;;;;;
Ashaiman;Mantseman;;Lebanon Zone One CHPS;;;;;
Ashaiman;Mantseman;;Lebanon Zone Two CHPS;;;;;
Ashaiman;Mantseman;;Mother Of God Clinic;;;;;
Ashaiman;Mantseman;;Nyame Adom Clinic;;;;;
Ashaiman;Mantseman;;Nyame Bekyre Mat Clinic;;;;;
Ashaiman;Mantseman;;St Mina Annex;;;;;
Ashaiman;Mantseman;;Trinity Community Hospital;;;;;
Ashaiman;Mantseman;;Valco Flat Down CHPS Zone;;;;;
Ashaiman;Niiman;;Christian Village CHPS Zone;;;;;
Ashaiman;Niiman;;Community 21 & 22 CHPS Zone;;;;;
Ashaiman;Niiman;;Eden Maternity Home;;;;;
Ashaiman;Niiman;;Mother Love Clinic;;;;;
Ashaiman;Niiman;;New Town CHPS Zone;;;;;
Ashaiman;Niiman;;Taifa CHPS Zone;;;;;
Ashaiman;Tsinai-agber;;Ashaiman Polyclinic;;;;;
Ashaiman;Tsinai-agber;;Ashiaman New Crystal Clinic;;;;;
Ashaiman;Tsinai-agber;;Darbem Clinic;;;;;
Ashaiman;Tsinai-agber;;Low Cost Estate/New Quarters CHPS;;;;;
Ashaiman;Tsinai-agber;;Nii Anan Adjor CHPS;;;;;
Ashaiman;Tsinai-agber;;Outreach HTC;;;;;
Ashaiman;Tsinai-agber;;St Florence Clinic;;;;;
Ashaiman;Tsinai-agber;;Tsinaiagber CHPS;;;;;
Ashaiman;Tsinai-agber;;Voice Of The Lord Clinic;;;;;
Ashaiman;Tsinai-agber;;Zongo Laka One CHPS;;;;;
Ga Central;Ablekuma;;Ablekuma RCH;;;;;
Ga Central;Ablekuma;;Agape Paradise;;;;;
Ga Central;Ablekuma;;Dam Side Clinic;;;;;
Ga Central;Ablekuma;;Emmanuel Maternity;;;;;
Ga Central;Ablekuma;;MAB Medicare Annex;;;;;
Ga Central;Ablekuma;;Mab Medicare Clinic;;;;;
Ga Central;Ablekuma;;Paradise Clinic & Maternity Home;;;;;
Ga Central;Ablekuma;;Resurrection Power Maternity Home;;;;;
Ga Central;Ablekuma;;Suhuyiri Maternity Home;;;;;
Ga Central;Ablekuma;;Tender Care Clinic;;;;;
Ga Central;Anyaa;;Anyaa;;;;;
Ga Central;Anyaa;;ANYAA CHPS;;;;;
Ga Central;Anyaa;;Dr Amoah Memorial Hospital;;;;;
Ga Central;Anyaa;;El-Bethel Clinic;;;;;
Ga Central;Anyaa;;Hill Top clinic;;;;;
Ga Central;Anyaa;;Mary Lucy Hospital;;;;;
Ga Central;Anyaa;;Mega Care Clinic;;;;;
Ga Central;Anyaa;;Nation Builders Maternity Home;;;;;
Ga Central;Anyaa;;PA Health Care;;;;;
Ga Central;Anyaa;;Walmart Medical Center;;;;;
Ga Central;Chantan;;Betmis Clinic;;;;;
Ga Central;Chantan;;Chantan RCH;;;;;
Ga Central;Chantan;;Eme"s Clinic/ Maternity Home;;;;;
Ga Central;Chantan;;Emyquart;;;;;
Ga Central;Chantan;;Israel Health Center;;;;;
Ga Central;Chantan;;Maame Kateina Memorial Health Center;;;;;
Ga Central;Chantan;;Nii Kokroko Memorial Clinic;;;;;
Ga Central;Chantan;;Race Course Maternity Home;;;;;
Ga Central;Chantan;;Rahina Clinic;;;;;
Ga Central;Chantan;;Sabina Clinic;;;;;
Ga Central;Sowutuom;;Agbeve Herbal Clinic;;;;;
Ga Central;Sowutuom;;Deseret Hospital;;;;;
Ga Central;Sowutuom;;Ga Central Municipal Clinic;;;;;
Ga Central;Sowutuom;;Joy Maternity Home;;;;;
Ga Central;Sowutuom;;Mab Medicare Clinic;;;;;
Ga Central;Sowutuom;;Sowutuom RCH;;;;;
Ga Central;Sowutuom;;Trinity Clinic;;;;;
Ga East;Abokobi;;Abokobi Health Center;;;;;
Ga East;Abokobi;;Adenkrebi CHPS;;;;;
Ga East;Abokobi;;Adenkrebi CHPS;;;;;
Ga East;Abokobi;;Agogba Community Clinic;;;;;
Ga East;Abokobi;;Akporman Boi CHPS;;;;;
Ga East;Abokobi;;Ashongman 1 CHPS;;;;;
Ga East;Abokobi;;Ashongman 2 CHPS;;;;;
Ga East;Abokobi;;Community Hospital;;;;;
Ga East;Abokobi;;Kponkpo CHPS;;;;;
Ga East;Abokobi;;Medilove Clinic;;;;;
Ga East;Abokobi;;Van Medical Centre;;;;;
Ga East;Dome;;Afganistan (Ga East) CHPS;;;;;
Ga East;Dome;;Agogba CHPS;;;;;
Ga East;Dome;;Aunty Mary 1,2,3 CHPS;;;;;
Ga East;Dome;;Begywwoahuom CHPS;;;;;
Ga East;Dome;;Busanga (Ga East) CHPS;;;;;
Ga East;Dome;;Dome Ayigbe Town 1 CHPS;;;;;
Ga East;Dome;;Dome Ayigbe Town 2 CHPS;;;;;
Ga East;Dome;;Dome RCH Clinic;;;;;
Ga East;Dome;;Faith (Ga East) Maternity;;;;;
Ga East;Dome;;Grushie 1 (Ga East) CHPS;;;;;
Ga East;Dome;;Grushie 2 (Ga East) CHPS;;;;;
Ga East;Dome;;Jilac Specialist Hospital;;;;;
Ga East;Dome;;Oko (Ga East) CHPS;;;;;
Ga East;Dome;;Otobea Memorial Clinic;;;;;
Ga East;Dome;;Royal MMR Clinic;;;;;
Ga East;Dome;;Sefam Clinic;;;;;
Ga East;Dome;;St Clement Clinic;;;;;
Ga East;Dome;;Superior Medical Centre;;;;;
Ga East;Dome;;Trust Clinic;;;;;
Ga East;Haatso;;Cedar Medical Centre;;;;;
Ga East;Haatso;;Cmrf-medical Center;;;;;
Ga East;Haatso;;Atomic CHPS;;;;;
Ga East;Haatso;;Ghana Atomic Energy Commission Clinic;;;;;
Ga East;Haatso;;International Health Care Centre;;;;;
Ga East;Haatso;;Sam J;;;;;
Ga East;Taifa;;Beams Clinic;;;;;
Ga East;Taifa;;Jubilee (ga East) Maternity;;;;;
Ga East;Taifa;;Kwabenya 1 CHPS;;;;;
Ga East;Taifa;;Kwabenya 2 CHPS;;;;;
Ga East;Taifa;;Kwabenya Ayigbe Town CHPS;;;;;
Ga East;Taifa;;Musuku CHPS;;;;;
Ga East;Taifa;;Taifa Medical Centre;;;;;
Ga East;Taifa;;Taifa Polyclinic (RCH);;;;;
Ga South;Amanfro;;Amanfro Health Centre;;;;;
Ga South;Amanfro;;Elikem Clinic;;;;;
Ga South;Amanfro;;Galilea Hospital;;;;;
Ga South;Amanfro;;Manheam CHPS;;;;;
Ga South;Amanfro;;Rabneich Maternity Home;;;;;
Ga South;Amanfro;;The Lord Is My Shepherd Maternity Home;;;;;
Ga South;Amanfro;;Tomefa CHPS;;;;;
Ga South;Amanfro;;Vital Assurance Health Centre;;;;;
Ga South;Bortianor;;Accra West Medical Centre;;;;;
Ga South;Bortianor;;All Faith Hospital;;;;;
Ga South;Bortianor;;Aplaku Family Fittness Clinic;;;;;
Ga South;Bortianor;;Botianor Health Centre;;;;;
Ga South;Bortianor;;Community Health Mat. Home;;;;;
Ga South;Bortianor;;Harmony Mat. Home;;;;;
Ga South;Bortianor;;New Bortianor CHPS;;;;;
Ga South;Bortianor;;Sampa Valley;;;;;
Ga South;Bortianor;;St. Anns Maternity Home and Clinic;;;;;
Ga South;Bortianor;;Tsokomey CHPS;;;;;
Ga South;Bortianor;;Walk In Clinic;;;;;
Ga South;Kokrobite;;Finney Hospital;;;;;
Ga South;Kokrobite;;Grace Kokrobite Mat Home;;;;;
Ga South;Kokrobite;;Kokrobite Health Centre;;;;;
Ga South;Kokrobite;;Laigonno CHPS;;;;;
Ga South;Kokrobite;;Oshiee CHPS;;;;;
Ga South;Kokrobite;;Tuba Community Clinic;;;;;
Ga South;Mallam;;Adom Mat. Home;;;;;
Ga South;Mallam;;Aseda Maternity Home;;;;;
Ga South;Mallam;;Blossom Mat. Home;;;;;
Ga South;Mallam;;Dalton Clinic;;;;;
Ga South;Mallam;;Dora Memorial Clinic;;;;;
Ga South;Mallam;;Ga Sda Clinic;;;;;
Ga South;Mallam;;Gbawe Mat. Home;;;;;
Ga South;Mallam;;Judith Mat. And Clinic;;;;;
Ga South;Mallam;;Mallam Demo. Clinic;;;;;
Ga South;Mallam;;Masalachi CHPS;;;;;
Ga South;Mallam;;Rejosh Women Clinic;;;;;
Ga South;Mallam;;Samala Mat.and Clinic;;;;;
Ga South;Mallam;;Seventh Days Adventist;;;;;
Ga South;Mallam;;Zion Maternity Home and Clinic;;;;;
Ga South;Obom;;Amurtel Maternity Home;;;;;
Ga South;Obom;;Ashalaja CHPS Zone;;;;;
Ga South;Obom;;Asuom Osofo Larte;;;;;
Ga South;Obom;;Balagonno CHPS Zones;;;;;
Ga South;Obom;;Horbor CHPS;;;;;
Ga South;Obom;;Kofi Kwei CHPS;;;;;
Ga South;Obom;;Margo Maternity Home;;;;;
Ga South;Obom;;Obom Health Centre;;;;;
Ga South;Weija;;Abotare Clinic;;;;;
Ga South;Weija;;Anthony Clinic;;;;;
Ga South;Weija;;Anyaa Maternity Home;;;;;
Ga South;Weija;;Betmis Maternity Home;;;;;
Ga South;Weija;;Dzokem Medical Centre;;;;;
Ga South;Weija;;El Bethel Clinic;;;;;
Ga South;Weija;;Emes Maternity Home;;;;;
Ga South;Weija;;Felidan Maternity Home;;;;;
Ga South;Weija;;Ga South Municipal Hospital;;;;;
Ga South;Weija;;Gas Clinic;;;;;
Ga South;Weija;;Happy Home Clinic;;;;;
Ga South;Weija;;Kokroko Clinic;;;;;
Ga South;Weija;;Lord J Homeopathic Specialist Clinic;;;;;
Ga South;Weija;;Mighty Victory Haemopathic Clinic;;;;;
