LGA;Ward;Settlement;Facility;Type;Ownership;Address;Longitude;Latitude
Lawra;Dowine;;Boo CHPS;;;;;
Lawra;Dowine;;Dowine Health Center;;;;;
Lawra;Dowine;;Koh/Guori CHPS;;;;;
Lawra;Dowine;;Lyssah CHPS;;;;;
Lawra;Eremon;;Dazuur CHPS;;;;;
Lawra;Eremon;;Eremon Health Center;;;;;
Lawra;Eremon;;Naburnye CHPS;;;;;
Lawra;Eremon;;Yagra CHPS;;;;;
Lawra;Lawra;;Bagri CHPS;;;;;
Lawra;Lawra;;Dikpe CHPS;;;;;
Lawra;Lawra;;Gbier CHPS;;;;;
Lawra;Lawra;;Lawra Hospital;;;;;
Lawra;Lawra;;Lawra Urban Health Centre;;;;;
Lawra;Lawra;;Methodist Clinic;;;;;
Lawra;Lawra;;Methor Buo CHPS;;;;;
Lawra;Lawra;;Tongoh/ Zagkpee CHPS;;;;;
Lawra;Zambo;;Kalsagri CHPS;;;;;
Lawra;Zambo;;Korkori CHPS;;;;;
Lawra;Zambo;;Nanyaare CHPS;;;;;
Lawra;Zambo;;Zambo Health Center;;;;;
Nandom;Baseble;;Piiri Health Centre;;;;;
Nandom;Baseble;;Yirpelle CHPS;;;;;
Nandom;Gengenkpe;;Gengenkpe Health Centre;;;;;
Nandom;Gengenkpe;;Sonne CHPS;;;;;
Nandom;Gengenkpe;;Tankyara CHPS;;;;;
Nandom;Ko;;Guo CHPS;;;;;
Nandom;Ko;;Ko Polyclinic;;;;;
Nandom;Ko;;Tom CHPS;;;;;
Nandom;Ko;;Tuopare CHPS;;;;;
Nandom;Nandom;;Good Shepherd Maternity Home;;;;;
Nandom;Nandom;;Naapaal CHPS;;;;;
Nandom;Nandom;;Nabugangn CHPS;;;;;
Nandom;Nandom;;Nandom Hospital;;;;;
Nandom;Nandom;;Nandom Rch;;;;;
Nandom;Nandom;;Nandomkpee CHPS;;;;;
Nandom;Puffien;;Bekyiiteng CHPS;;;;;
Nandom;Puffien;;Bu CHPS;;;;;
Nandom;Puffien;;Guri CHPS;;;;;
Nandom;Puffien;;Ketuo Health Centre;;;;;
Nandom;Puffien;;Kokoligu CHPS;;;;;
Nadowli-Kaleo;Charikpong;;Charikpong Health Centre;;;;;
Nadowli-Kaleo;Charikpong;;Kuuri/Bure CHPS;;;;;
Nadowli-Kaleo;Charikpong;;Sampina CHPS;;;;;
Nadowli-Kaleo;Dapuori;;Dapuoh CHPS Zone;;;;;
Nadowli-Kaleo;Dapuori;;Dapuori Health Centre;;;;;
Nadowli-Kaleo;Dapuori;;Kalsegra Health Center;;;;;
Nadowli-Kaleo;Dapuori;;Kpazie CHPS;;;;;
Nadowli-Kaleo;Jang;;Jang Health Centre;;;;;
Nadowli-Kaleo;Jang;;Kanyini CHPS;;;;;
Nadowli-Kaleo;Jang;;Korinyiri CHPS;;;;;
Nadowli-Kaleo;Jang;;Kpagdinga CHPS;;;;;
Nadowli-Kaleo;Jang;;Naro CHPS;;;;;
Nadowli-Kaleo;Jang;;Tibani Zambogu CHPS;;;;;
Nadowli-Kaleo;Kaleo;;Ahmadia (nadowli) Hospital;;;;;
Nadowli-Kaleo;Kaleo;;Gbankor CHPS;;;;;
Nadowli-Kaleo;Kaleo;;Kaaha Ombo CHPS;;;;;
Nadowli-Kaleo;Kaleo;;Kaleo Health Centre;;;;;
Nadowli-Kaleo;Kaleo;;Kaleo Health Centre (Immaculate Conception);;;;;
Nadowli-Kaleo;Kaleo;;Loho (Old and New) CHPS;;;;;
Nadowli-Kaleo;Kaleo;;Nyembale CHPS;;;;;
Nadowli-Kaleo;Kaleo;;Sankana CHPS;;;;;
Nadowli-Kaleo;Nadowli;;Cheri-Sombo CHPS;;;;;
Nadowli-Kaleo;Nadowli;;Goli CHPS;;;;;
Nadowli-Kaleo;Nadowli;;Mwaawaare Baamaare CHPS;;;;;
Nadowli-Kaleo;Nadowli;;Nadowli District Hospital;;;;;
Nadowli-Kaleo;Nadowli;;Nadowli Subdistrict Health Centre;;;;;
Nadowli-Kaleo;Nadowli;;Tangasie CHPS;;;;;
Nadowli-Kaleo;Nadowli;;Voggoni/Goriyiri CHPS;;;;;
Nadowli-Kaleo;Nanvilli;;Kulpieni CHPS;;;;;
Nadowli-Kaleo;Nanvilli;;Meguo Mantaari CHPS;;;;;
Nadowli-Kaleo;Nanvilli;;Nanvilli Health Centre;;;;;
Nadowli-Kaleo;Sombo;;Duong CHPS;;;;;
Nadowli-Kaleo;Sombo;;Papu CHPS;;;;;
Nadowli-Kaleo;Sombo;;Piree Kangua CHPS;;;;;
Nadowli-Kaleo;Sombo;;Sombo Health Centre;;;;;
Nadowli-Kaleo;Takpo;;Nator CHPS;;;;;
Nadowli-Kaleo;Takpo;;Niree Penetobo CHPS;;;;;
Nadowli-Kaleo;Takpo;;Takpo Health Centre;;;;;
Sissala East;Kulfuo;;Challu CHPS;;;;;
Sissala East;Kulfuo;;Challu Upper CHPS;;;;;
Sissala East;Kulfuo;;Kulfuo Health Center;;;;;
Sissala East;Kulfuo;;Nmanduonu CHPS;;;;;
Sissala East;Kulfuo;;Tarsaw CHPS;;;;;
Sissala East;Kunchogu;;Banu CHPS;;;;;
Sissala East;Kunchogu;;Kunchogu Health Center;;;;;
Sissala East;Kunchogu;;Kunchogu town CHPS;;;;;
Sissala East;Kunchogu;;Pina CHPS;;;;;
Sissala East;Kunchogu;;Wuru CHPS;;;;;
Sissala East;Nabugubelle;;Bujan CHPS;;;;;
Sissala East;Nabugubelle;;Dolibizon CHPS;;;;;
Sissala East;Nabugubelle;;Nabugbelle Urban CHPS;;;;;
Sissala East;Nabugubelle;;Nabugubelle Health Center;;;;;
Sissala East;Nabugubelle;;Yigantu CHPS;;;;;
Sissala East;Nabulo;;Bawiesibelle CHPS;;;;;
Sissala East;Nabulo;;Bawiesibelle Town CHPS;;;;;
Sissala East;Nabulo;;Duu East CHPS;;;;;
Sissala East;Nabulo;;Fachoboi CHPS;;;;;
Sissala East;Nabulo;;Gbuna-Kajiaboi CHPS;;;;;
Sissala East;Nabulo;;Guosi CHPS;;;;;
Sissala East;Nabulo;;Koma CHPS;;;;;
Sissala East;Nabulo;;Nabulo Gbagna CHPS;;;;;
Sissala East;Nabulo;;Nabulo Health Centre;;;;;
Sissala East;Nabulo;;Santijan CHPS;;;;;
Sissala East;Sakai;;Bandei CHPS;;;;;
Sissala East;Sakai;;Lilixi CHPS;;;;;
Sissala East;Sakai;;Pieng CHPS;;;;;
Sissala East;Sakai;;Sakai A CHPS;;;;;
Sissala East;Sakai;;Sakai B CHPS;;;;;
Sissala East;Sakai;;Sakai Health Centre;;;;;
Sissala East;Sakai;;Sakalu CHPS;;;;;
Sissala East;Sakai;;Sentie CHPS;;;;;
Sissala East;Tumu;;Chinchang CHPS;;;;;
Sissala East;Tumu;;Diglafuro CHPS;;;;;
Sissala East;Tumu;;Dimanjan CHPS;;;;;
Sissala East;Tumu;;Kansec CHPS;;;;;
Sissala East;Tumu;;Kansec Clinic;;;;;
Sissala East;Tumu;;Kassana CHPS;;;;;
Sissala East;Tumu;;Kong CHPS;;;;;
Sissala East;Tumu;;Kusinjan CHPS;;;;;
Sissala East;Tumu;;Mama Mary Maternity Home;;;;;
Sissala East;Tumu;;Nyaminjan CHPS;;;;;
Sissala East;Tumu;;Stadium CHPS;;;;;
Sissala East;Tumu;;Taffiasi CHPS;;;;;
Sissala East;Tumu;;Tumu Health Centre;;;;;
Sissala East;Tumu;;Tumu Hospital;;;;;
Sissala East;Tumu;;Tutco Mary Gia Health Centre;;;;;
Sissala East;Tumu;;Virtue medical center;;;;;
Sissala East;Tumu;;Zongo CHPS;;;;;
Sissala East;Wallembelle;;Bichembelle CHPS;;;;;
Sissala East;Wallembelle;;Bugubelle CHPS;;;;;
Sissala East;Wallembelle;;Jijen CHPS;;;;;
Sissala East;Wallembelle;;Wallembelle Health Center;;;;;
Sissala East;Wallembelle;;Wellembelle Lower CHPS;;;;;
Sissala East;Wallembelle;;Wellembelle Upper CHPS;;;;;
Sissala West;Fielmuo;;Buo CHPS;;;;;
Sissala West;Fielmuo;;Chetu CHPS;;;;;
Sissala West;Fielmuo;;Fielmuo Health Center;;;;;
Sissala West;Fielmuo;;Kankanduole CHPS;;;;;
Sissala West;Fielmuo;;Konchuri CHPS;;;;;
Sissala West;Fielmuo;;St. Gerhard Health Centre;;;;;
Sissala West;Gwollu;;Bullu CHPS;;;;;
Sissala West;Gwollu;;Fatchu CHPS;;;;;
Sissala West;Gwollu;;Gbal CHPS;;;;;
Sissala West;Gwollu;;Gwollu Health Center;;;;;
Sissala West;Gwollu;;Gwollu Hospital;;;;;
Sissala West;Gwollu;;Kandia CHPS;;;;;
Sissala West;Gwollu;;Kusali CHPS;;;;;
Sissala West;Gwollu;;Kwalla CHPS;;;;;
Sissala West;Gwollu;;Nyemati CHPS;;;;;
Sissala West;Jawia;;Jawia Health Center;;;;;
Sissala West;Jawia;;Jawia Mobala CHPS;;;;;
Sissala West;Jawia;;Kupulima CHPS;;;;;
Sissala West;Jawia;;Pulima CHPS;;;;;
Sissala West;Jawia;;Sorbelle CHPS;;;;;
Sissala West;Jeffisi;;Dasima CHPS;;;;;
Sissala West;Jeffisi;;Duwie CHPS;;;;;
Sissala West;Jeffisi;;Jeffisi Health Centre;;;;;
Sissala West;Jeffisi;;Kuntulo CHPS;;;;;
Sissala West;Jeffisi;;Timme CHPS;;;;;
Sissala West;Zini;;Du-west CHPS;;;;;
Sissala West;Zini;;Hiel CHPS;;;;;
Sissala West;Zini;;Niator CHPS;;;;;
Sissala West;Zini;;Tiwii CHPS;;;;;
Sissala West;Zini;;Wassai CHPS;;;;;
Sissala West;Zini;;Zini Health Centre;;;;;
Wa East;Baayiri;;Kataa CHPS;;;;;
Wa East;Baayiri;;Naaha Health Center;;;;;
Wa East;Baayiri;;Samuel Seidu Memorial Clinic;;;;;
Wa East;Baayiri;;Goh CHPS;;;;;
Wa East;Bulenga;;Bulenga Health Centre;;;;;
Wa East;Bulenga;;Chaggupaani CHPS;;;;;
Wa East;Bulenga;;Danyawkura CHPS;;;;;
Wa East;Bulenga;;Ducie CHPS;;;;;
Wa East;Bulenga;;Goripie CHPS;;;;;
Wa East;Bulenga;;Jongfian CHPS;;;;;
Wa East;Bulenga;;Kende CHPS;;;;;
Wa East;Bulenga;;Kpaglahi CHPS;;;;;
Wa East;Bulenga;;Manwe CHPS;;;;;
Wa East;Funsi;;Buffiamah CHPS;;;;;
Wa East;Funsi;;Duu West;;;;;
Wa East;Funsi;;Funsi Health Centre;;;;;
Wa East;Funsi;;St. John's Health Centre;;;;;
Wa East;Funsi;;Tiniabele CHPS;;;;;
Wa East;Holomuni;;Holomuni Health Centre;;;;;
Wa East;Holomuni;;Katua CHPS;;;;;
Wa East;Holomuni;;Kpaliwugu CHPS;;;;;
Wa East;Kundungu;;Chawule CHPS;;;;;
Wa East;Kundungu;;Kundungu Health Centre;;;;;
Wa East;Loggu;;Balayiri CHPS;;;;;
Wa East;Loggu;;Biitenge CHPS;;;;;
Wa East;Loggu;;Jeyiri CHPS;;;;;
Wa East;Loggu;;Kulkpong CHPS;;;;;
Wa East;Loggu;;Loggu Health Centre;;;;;
Wa East;Yaala;;Kunyabin CHPS;;;;;
Wa East;Yaala;;Yaala Health Centre;;;;;
Wa;Bamahu;;Bamahu CHPS;;;;;
Wa;Bamahu;;Bamahu Health Center;;;;;
Wa;Bamahu;;Boli CHPS;;;;;
Wa;Bamahu;;Piisi (wa) CHPS;;;;;
Wa;Bamahu;;Sing CHPS;;;;;
Wa;Bamahu;;UDS Hospital, Wa;;;;;
Wa;Busa;;Biihee CHPS;;;;;
Wa;Busa;;Busa Health Center;;;;;
Wa;Busa;;Jonga CHPS;;;;;
Wa;Charia;;Charia Health Center;;;;;
Wa;Charia;;Dobile North CHPS;;;;;
Wa;Charia;;Dobile South CHPS;;;;;
Wa;Charia;;Gbegru CHPS;;;;;
Wa;Charia;;Islamic Hospital;;;;;
Wa;Charingu;;Charingu Health Center;;;;;
Wa;Charingu;;Guli CHPS;;;;;
Wa;Charingu;;Konjiehi CHPS;;;;;
Wa;Charingu;;Kperisi CHPS;;;;;
Wa;Charingu;;Nyagli CHPS;;;;;
Wa;Charingu;;Yibile CHPS;;;;;
Wa;Kambali;;Ahamadiya (wa) Clinic;;;;;
Wa;Kambali;;Dandafuro CHPS;;;;;
Wa;Kambali;;Kambali Health Center;;;;;
Wa;Kambali;;Kpongu CHPS;;;;;
Wa;Kambali;;Mangu CHPS;;;;;
Wa;Kambali;;Nakore CHPS;;;;;
Wa;Kambali;;Sombo CHPS;;;;;
Wa;Kambali;;Wa Polytechnic Clinic;;;;;
Wa;Kambali;;Wa SDA Clinic;;;;;
Wa;Wa Central;;Adolescent Health Centre;;;;;
Wa;Wa Central;;Al-ahzar Clinic;;;;;
Wa;Wa Central;;Arch Bishop Dery M. Hospital;;;;;
Wa;Wa Central;;Dokpong CHPS;;;;;
Wa;Wa Central;;Dondoli CHPS;;;;;
Wa;Wa Central;;Fongu CHPS;;;;;
Wa;Wa Central;;Good Sheperd Maternity Home;;;;;
Wa;Wa Central;;Konta North CHPS;;;;;
Wa;Wa Central;;Kunbiehi CHPS;;;;;
Wa;Wa Central;;Sokpayiri CHPS;;;;;
Wa;Wa Central;;Tampalipaani CHPS;;;;;
Wa;Wa Central;;Upper West Reg. Police Clinic;;;;;
Wa;Wa Central;;Upper West Regional Hospital;;;;;
Wa;Wa Central;;Wa Market Clinic;;;;;
Wa;Wa Central;;Wa SHS Clinic;;;;;
Wa;Wa Central;;Wa Urban Health Center;;;;;
Wa West;Dorimon;;Dabo CHPS;;;;;
Wa West;Dorimon;;Domawa CHPS;;;;;
Wa West;Dorimon;;Dorimon Health Center;;;;;
Wa West;Dorimon;;Jambusi CHPS;;;;;
Wa West;Dorimon;;Piisie (Wa West) CHPS;;;;;
Wa West;Dorimon;;Siiriyire CHPS;;;;;
Wa West;Eggu;;Asse CHPS;;;;;
Wa West;Eggu;;Bultuo CHPS;;;;;
Wa West;Eggu;;Eggu Health Center;;;;;
Wa West;Eggu;;Kuzie CHPS;;;;;
Wa West;Eggu;;Olli CHPS;;;;;
Wa West;Gurungu;;Chogsia CHPS;;;;;
Wa West;Gurungu;;Gurungu Health Center;;;;;
Wa West;Gurungu;;Metteu CHPS;;;;;
Wa West;Gurungu;;Tieyiri CHPS;;;;;
Wa West;Gurungu;;Yuonuuri CHPS;;;;;
Wa West;Lassia Tuolu;;Buli CHPS;;;;;
Wa West;Lassia Tuolu;;Jenbob CHPS;;;;;
Wa West;Lassia Tuolu;;Kangba CHPS;;;;;
Wa West;Lassia Tuolu;;Ladaateng CHPS;;;;;
Wa West;Lassia Tuolu;;Lassia Tuolu Health Center;;;;;
Wa West;Lassia Tuolu;;St. Ignatius Clinic;;;;;
Wa West;Lassia Tuolu;;Varimpare CHPS;;;;;
Wa West;Lassia Tuolu;;Vieri CHPS;;;;;
Wa West;Lassia Tuolu;;Vieri Health Center;;;;;
Wa West;Poyentanga;;Da-e-yiri CHPS;;;;;
Wa West;Poyentanga;;Domangyli CHPS;;;;;
Wa West;Poyentanga;;Ga (Wa West) CHPS;;;;;
Wa West;Poyentanga;;Kunchelleyiri CHPS;;;;;
Wa West;Poyentanga;;Maanyayiri CHPS;;;;;
Wa West;Poyentanga;;Polee CHPS;;;;;
Wa West;Poyentanga;;Poyentanga Health Center;;;;;
Wa West;Poyentanga;;Progress Maternity;;;;;
Wa West;Poyentanga;;Tanina CHPS;;;;;
Wa West;Wechiau;;Bamkpama CHPS;;;;;
Wa West;Wechiau;;Dornye CHPS;;;;;
Wa West;Wechiau;;Tallawona CHPS;;;;;
Wa West;Wechiau;;Tegme-Tuole CHPS;;;;;
Wa West;Wechiau;;Wa West District Hospital;;;;;
